# {"t_start": 1561551522.6409686, "env_id": "Catcher-v0"} 
r,l,t
-2.0,162,15.010319
-6.0,44,19.057456
-6.0,44,22.969029
-5.0,72,29.596342
-5.0,80,36.828149
-5.0,86,44.638262
-6.0,46,48.824979
-5.0,62,54.483042
-5.0,78,61.412405
-5.0,73,68.336518
-5.0,68,74.439071
-6.0,41,78.219411
-6.0,35,81.41311
-6.0,41,85.084486
-5.0,77,91.959039
-5.0,74,98.663292
-6.0,39,102.268836
-6.0,44,106.266398
-5.0,81,113.51079
