# {"t_start": 1561551522.7386487, "env_id": "Catcher-v0"} 
r,l,t
-6.0,42,3.962394
-6.0,39,7.587993
-4.0,101,16.769873
-6.0,33,19.73072
-6.0,42,23.571146
-6.0,44,27.590596
-4.0,116,38.148308
-4.0,106,47.749115
-6.0,39,51.288724
-5.0,82,58.5862
-2.0,162,73.600844
-6.0,42,77.330004
-6.0,33,80.430328
-6.0,42,84.170674
-6.0,37,87.50076
-5.0,76,94.325464
-6.0,42,98.091352
-6.0,42,101.940625
-6.0,33,104.946567
-6.0,42,108.666236
-3.0,137,121.398746
