# {"t_start": 1562171286.110305, "env_id": "citycopter-v0"} 
r,l,t
-5.0,10,2.823611
-5.0,7,3.20898
-5.0,11,3.760973
-5.0,10,4.299059
-5.0,10,4.792903
-4.0,13,5.332833
-5.0,7,5.680689
-5.0,6,5.967103
-3.0,26,7.284525
-4.0,18,7.888321
-3.0,25,9.046949
-5.0,6,9.293408
-5.0,5,9.489569
-3.0,25,10.52675
-3.0,24,11.532547
-5.0,8,11.906109
-4.0,17,12.598315
-5.0,5,12.833019
-3.0,25,13.782626
-4.0,17,14.39813
-4.0,18,15.050208
-5.0,7,15.296311
-1.0,35,16.603196
-5.0,9,16.888092
-1.0,36,18.114694
-5.0,5,18.323721
0.0,46,19.892557
-4.0,16,20.417977
2.0,54,22.1808
-4.0,16,22.685941
-3.0,19,23.359816
-3.0,26,24.26959
-3.0,23,25.083273
-1.0,34,26.209658
-2.0,31,27.220708
-2.0,27,27.999259
0.0,46,29.45912
-2.0,29,30.332082
-1.0,38,31.529713
-3.0,25,32.346592
4.0,65,34.296961
0.0,47,35.603425
-3.0,23,36.3528
-3.0,23,36.962498
0.0,47,38.373088
11.0,113,41.873659
-3.0,21,42.444664
-1.0,37,43.595157
-2.0,32,44.500999
4.0,70,46.443018
8.0,96,49.107674
-3.0,23,49.802825
-3.0,22,50.430674
6.0,80,52.591653
0.0,46,53.865204
0.0,44,54.998443
-3.0,26,55.745434
15.0,146,59.525838
2.0,55,60.99872
16.0,147,64.502042
16.0,152,68.51742
0.0,46,69.512555
9.0,103,72.066147
16.0,149,75.6956
8.0,95,77.993067
8.0,100,85.710148
8.0,95,91.772766
8.0,98,96.205461
8.0,98,100.316688
2.0,55,102.578016
0.0,46,104.356928
65.0,455,119.442303
16.0,151,124.049213
15.0,143,128.193158
18.0,157,132.47395
33.0,254,139.345451
18.0,158,143.563344
2.0,53,145.013177
82.0,563,158.932726
33.0,258,165.118575
26.0,210,169.825259
371.0,2347,224.115566
166.0,1079,250.082615
515.0,3236,328.965668
416.0,2622,393.649043
18.0,155,397.583287
107.0,715,415.097013
136.0,887,436.800629
313.0,1990,486.152831
265.0,1698,528.532009
126.0,833,549.041803
59.0,412,559.348971
83.0,565,573.444303
181.0,1168,603.10584
158.0,1028,628.895303
570.0,3577,718.424073
480.0,3024,793.158936
553.0,3466,879.837829
306.0,1945,927.344883
792.0,4953,1051.524426
435.0,2751,1120.282939
444.0,2805,1190.581585
310.0,1975,1239.724
1611.0,10000,1488.301011
414.0,2609,1553.285184
633.0,3967,1651.893324
543.0,3409,1737.28441
165.0,1069,1764.031839
755.0,4731,1880.776106
554.0,3471,1967.20806
233.0,1486,2004.156345
801.0,5012,2127.745134
66.0,458,2139.152834
382.0,2415,2199.004337
1140.0,7106,2374.785501
455.0,2859,2445.568514
52.0,362,2454.456853
197.0,1274,2486.267914
0.0,47,2487.572379
248.0,1582,2526.443758
1206.0,7522,2713.084422
