# {"t_start": 1562171285.975594, "env_id": "citycopter-v0"} 
r,l,t
-5.0,7,2.829921
-5.0,7,3.180836
-4.0,12,3.798517
-5.0,5,4.062821
-5.0,5,4.323075
-5.0,11,4.870024
-5.0,6,5.151362
-3.0,19,5.984772
-5.0,10,6.481779
-5.0,6,6.770493
-5.0,8,7.22473
-5.0,7,7.511407
-3.0,23,8.458598
-5.0,11,8.924291
-5.0,5,9.130773
-5.0,4,9.301472
-3.0,20,10.117686
-5.0,9,10.482406
-5.0,5,10.708481
-5.0,8,11.038513
-2.0,29,12.241485
-5.0,5,12.426463
-5.0,9,12.89538
-4.0,17,13.534171
-5.0,4,13.639858
-3.0,19,14.42131
-2.0,32,15.579797
-3.0,26,16.521712
-3.0,26,17.423629
-3.0,26,18.31706
-1.0,35,19.524263
-3.0,25,20.36373
-3.0,20,20.988186
-1.0,37,22.209461
-5.0,7,22.422331
-3.0,25,23.275401
-3.0,24,24.120124
-3.0,25,25.008721
-4.0,16,25.538607
-3.0,23,26.294992
-3.0,23,27.113655
-3.0,26,27.852786
-2.0,29,28.729696
-1.0,40,29.948877
-4.0,17,30.511512
-2.0,27,31.356607
-2.0,31,32.346919
-3.0,23,33.120574
10.0,104,36.080694
2.0,56,37.782545
-3.0,22,38.404613
-1.0,41,39.709689
-3.0,20,40.371879
7.0,92,42.983973
0.0,43,44.291048
0.0,43,45.585195
1.0,49,46.925992
0.0,44,48.058648
-3.0,24,48.787095
0.0,45,50.080983
16.0,152,54.242773
2.0,55,55.715095
0.0,46,56.862911
-3.0,23,57.5496
8.0,98,60.027471
26.0,207,65.186912
2.0,53,66.575218
0.0,46,67.822826
8.0,96,70.131192
1.0,49,71.285432
3.0,61,72.801635
0.0,46,73.901618
3.0,61,75.367338
2.0,51,76.690002
18.0,158,85.459739
0.0,46,88.992013
32.0,253,100.67219
8.0,100,104.677066
99.0,658,125.75469
16.0,149,130.022665
125.0,827,151.953419
149.0,970,174.790512
18.0,158,178.419493
23.0,196,182.778597
147.0,959,204.758764
32.0,254,210.74274
561.0,3528,295.221561
171.0,1113,322.839193
197.0,1269,354.292456
584.0,3673,445.014712
827.0,5164,573.047577
1611.0,10000,822.967613
729.0,4554,935.760445
289.0,1841,981.865946
273.0,1726,1025.183145
661.0,4148,1128.884335
396.0,2508,1191.809463
183.0,1177,1220.546355
81.0,557,1234.815243
3.0,61,1236.234829
982.0,6130,1388.68892
197.0,1271,1420.06532
25.0,205,1425.094317
46.0,328,1433.235412
553.0,3472,1520.157321
807.0,5057,1645.657812
753.0,4711,1763.622652
696.0,4359,1871.627361
423.0,2668,1937.61292
55.0,386,1947.571729
114.0,756,1966.120435
555.0,3479,2052.261345
672.0,4221,2156.394347
1097.0,6838,2325.829697
33.0,257,2332.245608
75.0,512,2345.163217
172.0,1127,2372.58155
2.0,52,2373.823011
123.0,810,2394.071381
331.0,2091,2445.637282
352.0,2239,2501.371822
355.0,2248,2557.176159
296.0,1886,2603.888626
