# {"t_start": 1562171286.0128856, "env_id": "citycopter-v0"} 
r,l,t
-4.0,12,3.03274
-4.0,12,3.62563
-5.0,6,3.95289
-5.0,6,4.282293
-5.0,9,4.742975
-2.0,29,6.050316
-5.0,11,6.614443
2.0,52,8.887993
-4.0,17,9.586428
-5.0,7,9.883993
-3.0,25,10.917873
-5.0,6,11.216027
-1.0,34,12.574311
-5.0,11,13.067411
-4.0,15,13.613423
-5.0,7,13.916532
-5.0,9,14.263187
0.0,43,15.816582
-2.0,28,16.846365
-2.0,29,17.838933
-3.0,19,18.492949
-3.0,23,19.280022
-2.0,30,20.271557
1.0,50,21.876675
-1.0,37,23.098868
-1.0,39,24.499856
-1.0,35,25.685077
-2.0,27,26.584726
-2.0,31,27.615231
0.0,45,28.908431
-3.0,23,29.662146
-4.0,18,30.233766
-2.0,33,31.242882
-2.0,32,32.257687
0.0,44,33.659827
1.0,49,35.033815
-1.0,40,36.20306
4.0,69,38.210079
-3.0,23,38.957803
-1.0,35,40.085711
0.0,43,41.393399
3.0,61,43.126844
-1.0,39,44.30939
0.0,46,45.685533
0.0,45,46.88293
0.0,43,47.983212
0.0,45,49.314505
2.0,50,50.774557
0.0,46,51.926834
0.0,48,53.27075
15.0,145,57.136641
0.0,46,58.376136
-1.0,38,59.322152
0.0,44,60.499094
0.0,45,61.631355
2.0,54,63.006065
2.0,49,64.068374
-4.0,16,64.460816
0.0,46,65.714668
8.0,99,68.29947
31.0,250,74.312854
0.0,46,75.439847
90.0,603,104.569561
0.0,43,106.298378
0.0,45,107.84901
0.0,43,109.328579
75.0,517,125.396474
14.0,136,129.32866
33.0,258,136.345589
150.0,971,160.871453
84.0,573,174.318188
289.0,1839,216.536276
43.0,307,223.788603
231.0,1477,259.472596
353.0,2246,313.756269
373.0,2350,372.468187
1015.0,6336,528.967712
143.0,930,551.955336
239.0,1529,590.25179
1475.0,9189,819.622422
1256.0,7834,1014.871479
730.0,4566,1128.909956
93.0,618,1144.341791
31.0,246,1150.808581
256.0,1638,1191.592288
109.0,724,1209.058225
929.0,5797,1353.695704
901.0,5634,1493.549534
25.0,204,1498.625768
404.0,2554,1562.685205
249.0,1590,1602.087404
7.0,91,1604.495508
502.0,3157,1682.920744
637.0,3987,1782.490223
1443.0,8991,2005.440974
422.0,2657,2071.028494
874.0,5455,2205.808898
878.0,5487,2341.893285
941.0,5881,2487.50129
298.0,1895,2534.211875
379.0,2390,2593.861178
8.0,95,2596.114226
652.0,4081,2697.259879
