# {"t_start": 1562171286.1067164, "env_id": "citycopter-v0"} 
r,l,t
-5.0,9,2.762987
-5.0,7,3.166455
-5.0,11,3.712629
-5.0,11,4.310857
-5.0,6,4.609408
-5.0,6,4.869051
-5.0,7,5.208104
-5.0,11,5.6883
-4.0,16,6.456472
-5.0,8,6.903391
-5.0,4,7.085675
-1.0,37,8.618203
-4.0,17,9.340981
-5.0,10,9.738433
-4.0,17,10.463655
-3.0,23,11.429613
-3.0,26,12.47208
-3.0,26,13.515669
-5.0,5,13.732319
-1.0,35,15.001698
-5.0,11,15.458619
-4.0,16,16.023283
-3.0,26,16.936433
-5.0,5,17.121886
-3.0,26,18.008995
0.0,48,19.641006
-1.0,36,20.805595
-1.0,35,21.940155
-1.0,40,23.311383
-3.0,25,24.205958
-4.0,16,24.80056
-2.0,33,25.889106
-3.0,25,26.752266
-1.0,36,27.832098
-1.0,36,28.928085
-1.0,36,30.026533
0.0,43,31.378702
-2.0,31,32.39413
2.0,53,33.956235
0.0,42,35.193032
0.0,47,36.587715
0.0,45,37.86116
2.0,53,39.520922
4.0,70,41.692386
4.0,64,43.545744
-4.0,17,44.007931
-2.0,31,44.946575
15.0,145,48.928135
0.0,46,50.255357
8.0,96,52.843247
0.0,44,54.113763
2.0,54,55.523469
2.0,55,56.963674
2.0,53,58.417758
0.0,46,59.587159
-2.0,31,60.35615
35.0,268,67.202189
10.0,105,69.662202
3.0,57,71.044896
73.0,508,93.18524
58.0,408,109.431467
52.0,361,120.819978
106.0,704,140.551374
2.0,54,141.976948
280.0,1781,184.441462
2.0,51,185.722363
385.0,2439,242.653253
421.0,2656,307.067612
253.0,1620,347.112521
292.0,1860,393.109456
455.0,2866,464.202909
486.0,3063,539.921043
1610.0,10000,789.582442
1017.0,6348,947.673785
213.0,1373,981.682309
101.0,667,999.016203
1046.0,6524,1162.010642
1611.0,10000,1410.055514
3.0,61,1411.654547
1611.0,10000,1661.05935
571.0,3587,1750.592097
18.0,158,1754.522413
1014.0,6324,1910.704976
446.0,2813,1980.816575
414.0,2602,2045.644594
126.0,832,2066.004161
423.0,2666,2131.816189
93.0,618,2147.141993
75.0,512,2160.085405
99.0,659,2176.49002
1105.0,6888,2346.925038
521.0,3278,2427.737193
297.0,1887,2474.204944
83.0,565,2488.757252
240.0,1529,2526.309621
191.0,1226,2557.091725
305.0,1939,2605.229743
200.0,1282,2637.127208
