# {"t_start": 1562171286.0900955, "env_id": "citycopter-v0"} 
r,l,t
-5.0,9,2.786475
-5.0,9,3.305195
-5.0,8,3.691104
-5.0,9,4.146037
-5.0,7,4.532978
-5.0,9,4.937965
-5.0,7,5.27322
-5.0,7,5.549679
-5.0,7,5.87031
-4.0,12,6.46637
-5.0,6,6.785799
-4.0,17,7.52178
-3.0,19,8.350755
-3.0,24,9.357849
-3.0,19,10.116718
-5.0,7,10.429751
-3.0,25,11.489588
-5.0,9,11.866654
-5.0,7,12.136122
-5.0,6,12.364115
-5.0,6,12.665783
-4.0,14,13.236153
-3.0,23,14.121323
-1.0,38,15.522834
-4.0,12,15.937829
2.0,53,17.811262
-3.0,24,18.661744
-2.0,29,19.558044
-4.0,16,20.126935
-3.0,24,20.917786
-1.0,35,22.049367
-4.0,18,22.61942
-1.0,38,23.954122
-1.0,34,25.188972
-3.0,22,25.896817
0.0,45,27.358855
-2.0,33,28.345023
-1.0,35,29.43653
-3.0,21,30.091553
-3.0,26,30.900478
-2.0,28,31.802101
-2.0,28,32.764857
-3.0,24,33.419371
2.0,53,34.912519
0.0,48,36.378015
0.0,42,37.605372
-1.0,36,38.682568
0.0,44,40.087445
-2.0,31,41.039133
-1.0,36,42.071833
-1.0,34,43.006032
-3.0,19,43.652889
0.0,46,44.96956
-1.0,40,46.080751
-2.0,33,47.011664
0.0,43,48.123305
2.0,53,49.632431
7.0,91,52.118178
0.0,46,53.377173
0.0,47,54.682458
-1.0,38,55.719498
-3.0,23,56.259221
-2.0,31,57.155187
0.0,46,58.371254
5.0,78,60.325376
8.0,95,62.74663
8.0,95,65.004827
4.0,68,66.87093
2.0,52,68.179215
11.0,109,70.790238
88.0,587,96.062049
52.0,361,110.122877
2.0,53,111.857904
10.0,108,115.22117
18.0,155,120.090636
42.0,306,129.097934
18.0,155,133.253064
16.0,147,137.316225
33.0,255,144.166496
231.0,1471,179.29194
40.0,298,186.111787
34.0,262,191.982182
14.0,134,195.097637
16.0,152,198.616793
143.0,926,220.17973
31.0,246,226.05626
702.0,4394,332.66409
309.0,1968,381.734051
765.0,4798,500.39498
645.0,4038,600.754341
75.0,516,614.021962
1318.0,8200,818.407627
126.0,832,838.99456
276.0,1750,882.626355
1611.0,10000,1132.010222
764.0,4788,1251.290939
390.0,2468,1312.854575
1611.0,10000,1561.928456
135.0,875,1583.557518
1612.0,10000,1832.04049
246.0,1575,1871.593946
1090.0,6794,2040.019108
1611.0,10000,2287.426919
422.0,2669,2353.425992
789.0,4931,2475.10829
10.0,106,2477.711651
41.0,301,2485.38366
58.0,407,2495.627486
758.0,4746,2613.449591
173.0,1125,2641.532967
