# {"t_start": 1562171286.0004249, "env_id": "citycopter-v0"} 
r,l,t
-5.0,6,2.749105
-5.0,11,3.331511
-5.0,7,3.637681
-4.0,14,4.40826
-4.0,14,5.067029
-5.0,10,5.518432
-4.0,12,6.069769
-5.0,5,6.308593
-5.0,11,6.871236
-2.0,29,8.040159
-4.0,17,8.844387
-2.0,29,10.049525
-4.0,17,10.752271
-5.0,5,10.970254
-3.0,20,11.810783
-5.0,5,12.063795
-3.0,22,12.986553
-5.0,4,13.133591
-5.0,4,13.283265
-2.0,29,14.405836
-5.0,7,14.644752
-5.0,8,14.88645
-5.0,10,15.28086
-5.0,6,15.518893
-5.0,9,15.829428
-5.0,7,16.090879
-5.0,9,16.430424
-5.0,7,16.664384
-3.0,23,17.472889
-2.0,32,18.594766
-5.0,10,18.941707
-1.0,34,20.088636
-4.0,16,20.588816
-3.0,25,21.421989
-1.0,37,22.564976
-2.0,31,23.658478
-3.0,23,24.464371
-4.0,17,25.083215
0.0,47,26.644415
-2.0,30,27.634547
-1.0,34,28.611999
-3.0,23,29.378932
3.0,61,31.20186
-1.0,40,32.558849
0.0,46,33.917228
-4.0,17,34.413109
0.0,48,35.756433
-4.0,16,36.268534
0.0,43,37.492006
-2.0,28,38.318721
2.0,53,40.025401
-3.0,26,40.836694
-2.0,29,41.691594
-3.0,23,42.325974
-1.0,40,43.480213
-2.0,33,44.5094
-4.0,17,44.994474
-1.0,34,45.940894
-4.0,17,46.407497
0.0,46,47.629397
8.0,97,50.396811
-3.0,26,51.160413
0.0,45,52.297011
7.0,92,54.844848
-3.0,23,55.410947
0.0,45,56.589671
15.0,145,60.3621
23.0,197,65.279252
2.0,53,66.698027
9.0,103,69.258554
-2.0,31,70.016144
65.0,451,87.212369
18.0,158,95.56282
12.0,121,100.75248
0.0,45,102.509106
2.0,53,104.646813
75.0,513,121.433924
33.0,255,128.912921
23.0,196,134.204871
26.0,209,139.925897
9.0,102,142.600954
3.0,58,144.184651
18.0,160,148.21784
239.0,1533,184.316273
581.0,3652,270.724525
197.0,1271,301.480463
18.0,157,305.341518
115.0,767,324.32115
279.0,1773,368.586832
990.0,6192,521.558941
72.0,500,533.630755
983.0,6140,687.656604
1006.0,6270,843.640103
988.0,6176,997.740117
835.0,5221,1127.791796
761.0,4765,1246.610355
861.0,5379,1380.378387
0.0,46,1381.532851
518.0,3252,1462.045437
10.0,105,1464.620725
651.0,4074,1566.522495
669.0,4192,1671.01831
965.0,6023,1820.568144
495.0,3117,1897.533665
146.0,950,1921.462828
225.0,1434,1957.477209
743.0,4650,2072.421047
24.0,201,2077.250998
1195.0,7453,2262.267848
233.0,1484,2298.740158
373.0,2355,2357.014918
320.0,2024,2406.904496
455.0,2858,2477.369161
1097.0,6835,2647.465241
26.0,209,2652.569184
297.0,1890,2699.236004
