# {"t_start": 1562171286.1231363, "env_id": "citycopter-v0"} 
r,l,t
-5.0,5,2.558006
-5.0,11,3.150203
-5.0,7,3.477242
-5.0,6,3.795806
-5.0,5,4.057624
-5.0,5,4.359347
-5.0,4,4.547065
-5.0,7,4.85263
-5.0,11,5.320242
-3.0,20,6.262639
-4.0,16,7.124641
-1.0,37,8.638631
-2.0,33,10.012134
-5.0,7,10.273418
-4.0,16,11.000156
-5.0,5,11.221736
-5.0,9,11.565123
-5.0,4,11.733382
-4.0,13,12.228523
-3.0,25,13.314467
-4.0,13,13.820073
-5.0,4,13.952582
-5.0,7,14.228041
-4.0,18,14.827884
-3.0,26,15.833807
-2.0,31,16.919078
-4.0,16,17.522454
-3.0,26,18.382443
-3.0,19,19.049885
-3.0,23,19.786485
-4.0,18,20.403786
-4.0,17,20.990961
-2.0,33,22.023827
-3.0,24,22.799205
-3.0,24,23.627328
-3.0,22,24.438787
-3.0,21,25.202365
-2.0,28,26.075686
-1.0,38,27.326657
-4.0,16,27.816224
-3.0,20,28.398272
0.0,47,29.855247
1.0,49,31.406317
-1.0,35,32.576292
-2.0,29,33.430952
-1.0,40,34.522545
-1.0,38,35.632146
-1.0,41,36.840812
-1.0,34,37.846798
-3.0,21,38.526759
-1.0,34,39.618572
-3.0,22,40.332372
0.0,43,41.579015
6.0,82,43.920279
0.0,44,45.248486
-3.0,23,45.901873
-3.0,23,46.506027
-1.0,35,47.428314
-1.0,35,48.446623
0.0,43,49.645826
0.0,48,51.036754
0.0,46,52.22491
18.0,156,56.372311
0.0,46,57.668121
0.0,44,58.800773
2.0,56,60.169447
8.0,98,62.713985
0.0,46,63.726898
0.0,45,64.868304
2.0,52,66.256135
5.0,77,68.303578
6.0,82,70.253759
10.0,107,72.849824
8.0,97,75.128248
24.0,199,84.402948
25.0,206,96.026088
2.0,55,98.392684
0.0,46,100.311555
26.0,207,108.325427
8.0,98,111.495918
31.0,249,119.356623
17.0,151,123.948287
34.0,260,131.365052
26.0,210,137.057865
0.0,44,138.233051
23.0,196,143.416084
18.0,156,147.40546
16.0,148,151.32864
84.0,574,165.104806
157.0,1022,188.504256
32.0,253,194.19835
33.0,253,200.046894
68.0,466,210.907109
354.0,2247,264.559875
402.0,2546,326.620124
281.0,1792,371.515396
114.0,761,389.864809
83.0,564,403.926042
674.0,4236,508.971317
282.0,1787,552.975811
166.0,1076,579.849123
688.0,4306,688.057661
1611.0,10000,936.281598
1099.0,6850,1107.676738
286.0,1819,1153.63222
414.0,2607,1218.01404
1611.0,10000,1466.608228
664.0,4166,1570.641015
81.0,559,1584.743697
492.0,3103,1662.008876
146.0,952,1685.575898
26.0,208,1690.619772
961.0,5995,1839.59414
378.0,2390,1898.642672
472.0,2967,1972.954877
940.0,5876,2118.221211
834.0,5221,2247.746971
577.0,3633,2337.520158
562.0,3527,2424.629595
764.0,4790,2543.485648
304.0,1943,2591.745028
576.0,3625,2681.455929
116.0,765,2700.396483
