# {"t_start": 1562171286.017458, "env_id": "citycopter-v0"} 
r,l,t
-5.0,5,2.670885
-5.0,6,2.977317
-5.0,6,3.310406
-4.0,14,4.027756
-5.0,7,4.391517
-5.0,7,4.742204
-5.0,10,5.225254
-5.0,11,5.698362
-5.0,10,6.170913
-5.0,7,6.497721
-5.0,11,7.095842
-5.0,9,7.475152
-4.0,17,8.099511
-5.0,5,8.359717
-4.0,14,8.966131
-1.0,35,10.382693
-5.0,9,10.778235
-5.0,7,11.118593
-3.0,26,12.155074
-5.0,7,12.432965
-4.0,17,13.196009
-4.0,16,13.781533
-2.0,33,14.980962
-2.0,32,16.186532
0.0,47,17.833489
0.0,44,19.345423
-3.0,26,20.199443
-2.0,31,21.264056
-3.0,26,22.036381
-2.0,33,23.163646
-3.0,24,23.981851
-1.0,35,25.261516
-4.0,16,25.773619
-2.0,28,26.705739
-3.0,26,27.553587
-2.0,29,28.361103
-2.0,29,29.286165
0.0,46,30.730221
-2.0,31,31.713693
-2.0,31,32.744429
-3.0,21,33.336963
7.0,92,35.981631
0.0,43,37.202165
-2.0,33,38.210873
-5.0,11,38.583686
0.0,42,39.920347
2.0,53,41.529081
-2.0,28,42.313452
0.0,43,43.597323
-1.0,37,44.684351
4.0,69,46.611732
0.0,45,47.782271
5.0,74,49.954087
-3.0,23,50.638013
5.0,73,52.556691
0.0,45,53.813375
6.0,82,56.009282
8.0,98,58.604533
23.0,195,63.446493
0.0,44,64.4972
4.0,68,66.273999
2.0,53,67.724229
8.0,94,69.955818
5.0,76,71.801177
2.0,53,73.111945
16.0,148,76.767312
58.0,408,98.818445
8.0,97,102.784281
24.0,199,110.044619
42.0,305,119.70514
136.0,887,144.488329
281.0,1783,186.723174
329.0,2087,235.2396
136.0,884,256.887924
601.0,3774,348.842408
1612.0,10000,597.03901
199.0,1282,629.548107
4.0,71,631.278952
957.0,5969,779.975162
1611.0,10000,1029.118175
443.0,2797,1098.649444
77.0,530,1112.138844
1408.0,8766,1330.739856
250.0,1594,1369.858406
705.0,4414,1479.910406
79.0,543,1493.352809
213.0,1371,1528.003258
60.0,414,1538.123832
254.0,1629,1578.571002
256.0,1636,1619.52515
1611.0,10000,1868.403718
67.0,464,1879.392681
413.0,2605,1944.405156
503.0,3158,2022.978637
477.0,3004,2096.752138
1611.0,10000,2344.599647
66.0,456,2355.770959
347.0,2196,2409.996679
18.0,158,2413.78087
141.0,916,2436.312659
314.0,1991,2485.734046
856.0,5358,2618.899294
300.0,1906,2665.808489
289.0,1844,2711.576533
