# {"t_start": 1562171286.106069, "env_id": "citycopter-v0"} 
r,l,t
-5.0,7,2.704338
-5.0,6,2.988215
-5.0,7,3.372187
-5.0,9,3.821579
-5.0,6,4.116318
-4.0,12,4.753882
-5.0,6,5.021271
-5.0,9,5.412813
-5.0,11,5.917166
-5.0,9,6.350015
-4.0,16,7.201973
-3.0,21,7.940657
-5.0,5,8.219572
-5.0,8,8.57123
-1.0,37,10.093333
-3.0,23,11.115821
-5.0,5,11.30893
-5.0,7,11.589902
-5.0,5,11.802829
-4.0,14,12.342892
-5.0,7,12.712077
-5.0,7,12.977053
-2.0,29,14.101256
0.0,45,15.738361
-4.0,13,16.216564
-3.0,22,16.979992
-1.0,34,18.117301
-4.0,16,18.748298
-4.0,18,19.318586
-2.0,29,20.315152
-3.0,23,21.089039
-3.0,26,21.858498
-1.0,35,23.016716
-5.0,11,23.442797
-2.0,32,24.589571
-3.0,22,25.333224
-3.0,24,26.086265
-4.0,16,26.657713
-4.0,16,27.165247
-1.0,34,28.15772
-3.0,23,28.867026
-2.0,31,29.82538
-2.0,29,30.751341
-2.0,32,31.779498
-1.0,40,33.082456
-1.0,39,34.200708
2.0,56,35.776192
10.0,105,38.93692
0.0,43,40.34058
0.0,43,41.598956
-1.0,38,42.663338
-3.0,21,43.273795
0.0,46,44.666447
8.0,97,47.320508
-1.0,37,48.375287
1.0,49,49.748795
-2.0,31,50.681071
-2.0,29,51.419376
2.0,56,52.938294
2.0,53,54.417195
0.0,43,55.517898
0.0,46,56.682765
0.0,44,57.898867
8.0,98,60.486751
2.0,56,61.853761
-3.0,23,62.435787
8.0,96,64.72574
0.0,44,65.902617
0.0,43,67.087017
2.0,54,68.44625
13.0,128,71.49361
0.0,46,72.609603
-3.0,22,73.166008
8.0,97,75.487142
10.0,105,78.050842
10.0,106,86.373152
2.0,53,89.928384
4.0,68,93.470031
4.0,68,96.414799
-3.0,19,97.302013
6.0,82,100.755906
0.0,43,102.317639
8.0,101,106.403708
23.0,198,113.040804
19.0,162,117.971681
28.0,227,124.909667
155.0,1012,152.126471
73.0,508,164.282321
247.0,1582,200.533145
352.0,2236,253.547317
616.0,3869,348.017109
631.0,3962,446.146516
668.0,4186,549.828074
1348.0,8403,760.210765
512.0,3216,839.868224
231.0,1481,877.064652
1203.0,7500,1063.783546
115.0,764,1082.585481
930.0,5802,1227.646475
1611.0,10000,1476.433495
324.0,2047,1527.723184
536.0,3372,1611.568677
1611.0,10000,1860.619684
65.0,455,1871.694015
1003.0,6257,2026.888854
1228.0,7654,2216.155003
352.0,2240,2271.659631
500.0,3137,2349.257241
43.0,308,2356.91157
108.0,714,2374.130725
241.0,1538,2412.401231
200.0,1283,2444.043952
206.0,1329,2476.834522
2.0,53,2478.178365
1611.0,10000,2726.480685
