# {"t_start": 1562171286.019058, "env_id": "citycopter-v0"} 
r,l,t
-4.0,13,3.087402
-4.0,12,3.693701
-5.0,6,4.019935
-5.0,10,4.530453
-4.0,13,5.170778
-5.0,11,5.627011
-1.0,34,7.325087
-5.0,9,7.631657
-4.0,13,8.139548
-5.0,9,8.592191
-5.0,4,8.741991
-4.0,14,9.325502
-5.0,9,9.693853
-5.0,6,9.961309
-5.0,11,10.370592
-5.0,9,10.770403
-5.0,6,11.056646
-5.0,5,11.280706
-5.0,5,11.463232
-4.0,18,12.193317
-2.0,31,13.490739
-3.0,20,14.25454
-3.0,22,15.01579
-5.0,10,15.393803
-3.0,24,16.297608
-3.0,26,17.2003
-4.0,17,17.787744
-3.0,26,18.722084
-1.0,38,19.983917
-5.0,7,20.195237
-3.0,24,20.995575
-1.0,34,22.084424
-3.0,26,22.946677
-1.0,35,24.183603
-4.0,16,24.772671
-3.0,24,25.563844
-3.0,23,26.35746
-1.0,34,27.423618
3.0,61,29.294837
-2.0,33,30.316403
0.0,43,31.668598
-3.0,23,32.381143
10.0,106,35.502991
-3.0,23,36.196926
0.0,45,37.529994
0.0,44,38.870741
3.0,63,40.853804
2.0,52,42.348879
-1.0,40,43.502405
0.0,48,44.919197
4.0,64,46.736959
1.0,50,48.066123
0.0,46,49.39829
-1.0,40,50.564237
2.0,56,52.013994
23.0,198,57.387526
78.0,535,70.800426
0.0,45,71.90897
7.0,93,74.156803
0.0,47,75.279174
0.0,43,76.413749
8.0,98,78.748779
8.0,95,87.541126
-2.0,28,89.380445
-1.0,34,91.206917
5.0,76,94.876561
8.0,95,99.006434
10.0,104,103.233795
15.0,146,108.671568
10.0,105,112.139892
18.0,154,116.873199
0.0,46,118.348532
2.0,50,119.934786
10.0,104,123.135005
15.0,145,127.329214
18.0,159,131.806572
173.0,1129,160.640193
26.0,207,165.680969
48.0,343,173.502126
353.0,2242,225.437557
244.0,1559,262.851259
691.0,4328,369.444746
988.0,6175,522.020293
1611.0,10000,771.575672
275.0,1743,815.045439
150.0,972,839.107534
157.0,1028,864.84071
1255.0,7825,1059.627963
515.0,3238,1140.713475
599.0,3759,1234.541821
415.0,2613,1299.523324
51.0,359,1308.424813
1136.0,7083,1484.469419
686.0,4293,1591.504894
191.0,1231,1622.173627
309.0,1969,1671.277324
403.0,2552,1734.954067
332.0,2100,1787.446251
341.0,2164,1840.387761
1209.0,7544,2028.03551
290.0,1841,2073.344683
51.0,360,2081.987084
629.0,3955,2180.218116
443.0,2800,2249.772183
206.0,1327,2282.495893
37.0,283,2289.533682
299.0,1905,2336.469157
116.0,771,2355.651438
44.0,313,2363.208391
18.0,160,2367.065471
31.0,248,2373.164437
325.0,2055,2424.148993
394.0,2497,2485.999084
416.0,2622,2551.161608
91.0,610,2565.974371
199.0,1275,2597.928829
