# {"t_start": 1562171286.0842257, "env_id": "citycopter-v0"} 
r,l,t
-5.0,6,2.666885
-5.0,6,2.953936
-5.0,7,3.350485
-5.0,6,3.638296
-5.0,5,3.881559
-5.0,5,4.138759
-5.0,6,4.467746
-5.0,11,4.983828
-5.0,9,5.364009
-4.0,13,5.979134
-5.0,11,6.53654
-5.0,11,7.113292
-3.0,19,7.803778
-5.0,7,8.134906
-5.0,6,8.46289
-5.0,11,8.895438
-2.0,33,10.246096
-5.0,4,10.42484
-5.0,4,10.596886
-5.0,4,10.777718
-5.0,10,11.212501
-4.0,16,11.867751
-4.0,17,12.563837
-4.0,17,13.291602
-3.0,26,14.254848
-5.0,7,14.495195
2.0,55,16.496675
-4.0,16,17.076957
-5.0,9,17.389127
-3.0,26,18.276172
-4.0,17,18.905465
-3.0,25,19.708973
-1.0,36,20.87939
-4.0,16,21.441967
-5.0,10,21.696295
-2.0,27,22.57952
-4.0,13,23.028103
-2.0,31,24.164211
-4.0,17,24.771917
-3.0,26,25.607679
-2.0,32,26.730333
0.0,47,28.103123
-3.0,22,28.768912
-2.0,33,29.787358
-3.0,23,30.538594
-3.0,25,31.338613
-3.0,23,32.055224
6.0,85,34.606755
-1.0,40,35.756932
-3.0,23,36.490191
-1.0,36,37.526563
-3.0,25,38.236749
4.0,66,40.43074
-3.0,26,41.177037
2.0,53,42.634266
1.0,51,44.13562
0.0,47,45.561743
3.0,57,47.112222
0.0,44,48.282788
3.0,58,49.972531
-4.0,16,50.409235
-1.0,41,51.523919
6.0,79,53.661024
4.0,68,55.476898
-2.0,31,56.255489
-2.0,30,57.116981
0.0,45,58.293874
8.0,98,60.872574
2.0,50,62.075319
-2.0,30,62.840166
24.0,199,67.865714
15.0,145,71.332863
0.0,43,72.421304
8.0,97,74.73593
0.0,45,75.915962
8.0,97,78.252896
0.0,43,80.636943
60.0,417,103.503653
2.0,55,105.667593
81.0,560,123.622515
16.0,150,127.977774
34.0,260,135.106216
328.0,2079,185.509764
231.0,1478,219.652926
26.0,209,224.597742
8.0,98,226.924492
489.0,3083,301.288908
-1.0,39,302.226064
624.0,3919,399.259724
364.0,2302,456.224643
345.0,2189,510.568156
784.0,4900,632.796334
1563.0,9734,875.416173
826.0,5162,1004.202788
537.0,3376,1087.811248
157.0,1023,1113.829368
257.0,1646,1155.383654
502.0,3154,1233.680649
438.0,2762,1302.52596
568.0,3568,1390.803122
581.0,3651,1481.726776
241.0,1538,1520.344992
75.0,512,1533.05759
1103.0,6878,1704.004429
1344.0,8382,1911.972674
95.0,630,1927.979824
503.0,3161,2006.645051
487.0,3076,2082.440979
1022.0,6377,2240.670145
548.0,3438,2325.442008
108.0,714,2343.401236
495.0,3115,2420.302094
175.0,1135,2448.134522
609.0,3822,2543.187784
598.0,3747,2636.286577
101.0,667,2652.766422
190.0,1221,2682.774873
