# {"t_start": 1562174262.6296952, "env_id": "Catcher-v0"} 
r,l,t
-5.0,66,2.791725
-6.0,46,3.169714
-6.0,41,3.492039
-6.0,39,3.829358
-5.0,75,4.405299
-6.0,42,4.746312
-5.0,79,5.385291
-5.0,65,5.877616
-6.0,42,6.206427
0.0,244,8.071838
-3.0,144,9.136858
-5.0,72,9.660381
-3.0,159,10.767854
-4.0,110,11.579946
0.0,230,13.267943
-5.0,80,13.865601
-2.0,169,15.05321
-4.0,115,15.872401
-3.0,130,16.8108
-4.0,107,17.58243
4.0,373,20.220449
16.0,787,25.802269
-2.0,160,26.936589
0.0,230,28.518928
-4.0,94,29.186438
-4.0,109,29.910972
-6.0,39,30.184742
26.0,1060,37.28904
22.0,905,43.367208
120.0,3364,65.890378
10.0,550,69.553507
28.0,1106,77.057747
183.0,4364,106.227344
27.0,1105,113.6429
77.0,2468,130.12331
137.0,3640,154.447877
19.0,838,160.084283
124.0,3479,183.344467
29.0,1143,190.997398
36.0,1373,200.234399
102.0,2932,219.840452
14.0,699,224.498634
78.0,2421,240.728542
87.0,2624,258.234725
97.0,2924,277.835423
