# {"t_start": 1562174262.5974581, "env_id": "Catcher-v0"} 
r,l,t
-4.0,104,3.126787
-6.0,33,3.387582
-3.0,149,4.586708
-5.0,80,5.24212
-5.0,73,5.797322
-6.0,33,6.057654
-6.0,33,6.321838
-4.0,109,7.172244
-6.0,39,7.458297
-2.0,189,8.852123
-2.0,188,10.201814
-5.0,81,10.769975
0.0,246,12.592664
-1.0,218,14.202914
-1.0,191,15.54952
-5.0,72,16.052603
-3.0,135,17.022161
0.0,236,18.737885
-6.0,39,19.031627
-1.0,202,20.426365
-6.0,33,20.692341
-1.0,233,22.326931
-5.0,66,22.782681
-3.0,139,23.769483
-6.0,41,24.066555
0.0,232,25.676054
-6.0,37,25.944037
-5.0,81,26.529166
-4.0,89,27.165716
0.0,234,28.767542
-6.0,46,29.097795
-6.0,37,29.353358
28.0,1172,37.186657
11.0,548,40.883117
35.0,1349,49.922767
24.0,1014,56.730083
127.0,3466,80.01762
115.0,3234,101.623983
24.0,976,108.126018
-6.0,46,108.455412
0.0,233,110.021348
16.0,729,114.903273
32.0,1284,123.471246
21.0,874,129.273926
53.0,1771,141.161698
55.0,1829,153.389134
191.0,4597,184.125169
18.0,824,189.646534
30.0,1172,197.575779
63.0,2051,211.253999
-2.0,169,212.410123
92.0,2704,230.488879
144.0,3800,255.833474
53.0,1822,268.038388
90.0,2724,286.314668
