# {"t_start": 1562174262.6309054, "env_id": "Catcher-v0"} 
r,l,t
-5.0,77,2.895839
-4.0,110,3.776096
-6.0,39,4.079473
-2.0,155,5.321071
-2.0,178,6.730814
-4.0,108,7.539616
-6.0,42,7.827762
-2.0,174,9.136111
-6.0,33,9.382359
2.0,316,11.644655
-5.0,71,12.168474
-6.0,35,12.416038
-5.0,66,12.901916
-6.0,41,13.202521
1.0,272,15.15305
-2.0,180,16.425873
1.0,259,18.337818
-3.0,147,19.367038
7.0,481,22.767555
-6.0,35,23.009634
-1.0,206,24.484262
-2.0,184,25.755003
2.0,323,28.003109
-5.0,70,28.489042
3.0,329,30.757925
76.0,2444,47.134668
4.0,387,49.718636
67.0,2195,64.416718
52.0,1820,76.681281
-4.0,88,77.295203
108.0,3112,98.098747
9.0,548,101.765885
59.0,2027,115.349788
132.0,3545,138.981916
54.0,1865,151.437071
61.0,2011,164.898899
6.0,430,167.772588
98.0,2891,187.122359
24.0,1003,193.898808
69.0,2255,209.009299
101.0,2922,228.528306
26.0,1065,235.653813
164.0,4136,263.292846
139.0,3717,288.186449
