# {"t_start": 1562174262.5896647, "env_id": "Catcher-v0"} 
r,l,t
-5.0,68,2.849998
-4.0,102,3.664975
-5.0,65,4.189248
-6.0,41,4.521358
-6.0,42,4.871659
-5.0,68,5.400686
-5.0,75,5.987796
-3.0,130,7.011786
-6.0,39,7.29949
-4.0,101,8.040819
-4.0,110,8.842815
-5.0,75,9.42287
2.0,304,11.582222
2.0,325,13.980824
-6.0,41,14.298724
2.0,297,16.371157
-1.0,234,18.090765
3.0,330,20.410672
-5.0,68,20.966244
-5.0,68,21.435302
0.0,238,23.075305
2.0,309,25.238573
-1.0,200,26.659985
0.0,243,28.33054
-5.0,77,28.873659
13.0,694,33.55238
7.0,503,36.909192
-4.0,119,37.737647
85.0,2559,54.86351
68.0,2183,69.463868
-2.0,166,70.580623
19.0,912,76.788851
43.0,1611,87.528276
-2.0,156,88.595206
10.0,555,92.311706
145.0,3822,117.884731
61.0,1997,131.246873
71.0,2292,146.529177
76.0,2344,162.231709
116.0,3283,184.185898
79.0,2437,200.561417
41.0,1503,210.603715
77.0,2384,226.547268
133.0,3553,250.244409
158.0,4033,277.302392
99.0,2853,296.40511
