# {"t_start": 1562159624.4451444, "env_id": "Catcher-v0"} 
r,l,t
-6.0,33,2.567427
-6.0,46,2.962849
-6.0,41,3.276928
-4.0,111,4.117413
-6.0,39,4.410058
-3.0,150,5.552381
-6.0,44,5.899831
-6.0,46,6.265063
-3.0,125,7.180248
3.0,349,9.716487
-4.0,119,10.603054
-5.0,63,11.129527
-2.0,166,12.300235
-5.0,74,12.854979
0.0,232,14.49982
-3.0,147,15.508332
-4.0,123,16.421729
-4.0,109,17.216571
-5.0,64,17.67394
-3.0,138,18.679557
-1.0,209,20.099483
8.0,495,23.48887
17.0,756,28.538664
-5.0,59,28.943802
64.0,1839,41.115094
40.0,1302,49.73002
8.0,482,52.903578
20.0,789,58.061074
41.0,1349,66.898988
26.0,1003,73.523743
168.0,3414,96.027572
54.0,1607,106.654132
13.0,616,110.687002
55.0,1658,121.810515
0.0,255,123.551026
44.0,1434,133.594066
17.0,773,139.368679
47.0,1480,149.606709
26.0,1029,156.972215
28.0,1009,164.086703
101.0,2482,180.596472
62.0,1781,192.539271
124.0,2867,211.871467
6.0,428,214.807251
8.0,512,218.251844
-2.0,175,219.414543
38.0,1258,227.628492
37.0,1289,236.982337
26.0,954,243.606036
117.0,2737,278.981181
78.0,2068,307.842315
121.0,2817,337.144303
149.0,3205,378.026947
30.0,1058,392.045392
65.0,1844,415.088464
118.0,2715,436.470321
47.0,1444,446.383727
91.0,2310,470.920475
157.0,3297,516.626014
94.0,2418,548.108175
168.0,3446,593.972297
95.0,2402,616.758092
96.0,2437,632.630476
115.0,2714,650.354071
144.0,3129,670.648313
153.0,3236,697.847837
68.0,1943,722.661658
155.0,3320,770.243482
193.0,3756,818.212446
196.0,3767,866.363955
174.0,3497,913.247319
149.0,3225,956.192259
65.0,1865,979.841596
74.0,1976,1006.311079
205.0,3916,1057.493917
161.0,3365,1101.760942
187.0,3653,1149.823112
177.0,3552,1197.316547
170.0,3421,1241.99476
137.0,3095,1283.018683
160.0,3322,1326.405399
199.0,3868,1378.432368
108.0,2577,1411.900685
149.0,3237,1454.706843
182.0,3517,1501.434399
71.0,1893,1526.004275
154.0,3276,1569.116965
151.0,3252,1612.543993
162.0,3407,1656.555076
147.0,3157,1698.119431
165.0,3467,1744.334486
191.0,3736,1793.626321
190.0,3740,1841.974828
107.0,2591,1876.317066
139.0,3035,1916.207846
187.0,3665,1962.872066
95.0,2387,1994.301286
139.0,3070,2033.834099
198.0,3779,2084.208086
174.0,3563,2131.349839
152.0,3268,2174.048486
