# {"t_start": 1562159624.5189714, "env_id": "Catcher-v0"} 
r,l,t
-6.0,46,2.622418
-6.0,41,2.95756
-3.0,135,3.954264
-6.0,39,4.271147
-6.0,44,4.598525
-5.0,69,5.127658
-6.0,39,5.416535
-6.0,42,5.749902
-3.0,150,6.900812
-5.0,83,7.497943
-6.0,35,7.758851
-3.0,147,8.805997
1.0,280,10.908664
0.0,237,12.633454
-6.0,42,12.946979
-5.0,69,13.441963
-3.0,127,14.33199
-4.0,108,15.070481
-5.0,61,15.520547
-5.0,77,16.089041
-2.0,172,17.350841
-5.0,71,17.858883
-6.0,42,18.172497
-4.0,107,18.905782
0.0,218,20.397619
-3.0,145,21.406313
-3.0,170,22.566158
-6.0,35,22.801163
-4.0,122,23.61288
-6.0,37,23.861901
16.0,731,28.748723
24.0,933,34.956249
66.0,1862,47.254715
56.0,1643,58.052033
67.0,1916,70.622265
85.0,2237,85.345908
65.0,1824,97.428277
101.0,2507,113.923496
38.0,1248,122.385159
16.0,702,127.41457
-2.0,163,128.550221
23.0,896,134.736597
34.0,1175,143.365432
22.0,879,149.297595
65.0,1817,162.126366
-5.0,64,162.674332
88.0,2308,178.103287
25.0,968,184.543115
201.0,3834,210.111295
16.0,695,215.099986
88.0,2279,230.462397
8.0,492,233.886953
62.0,1763,247.828004
99.0,2437,280.294431
44.0,1400,298.968187
156.0,3320,336.234703
84.0,2244,365.231028
144.0,3142,405.174027
113.0,2658,430.479818
114.0,2692,449.417193
103.0,2487,480.353042
167.0,3382,525.040781
120.0,2781,560.955734
127.0,2909,600.329123
118.0,2772,622.368398
185.0,3582,645.699329
102.0,2521,662.06248
132.0,2934,681.996686
26.0,971,689.487156
147.0,3124,729.233093
128.0,2888,771.494768
159.0,3294,813.335463
145.0,3132,853.713433
163.0,3388,898.525816
225.0,4087,953.169256
81.0,2135,980.269097
202.0,3853,1031.162834
153.0,3249,1073.271282
169.0,3488,1119.451149
112.0,2704,1155.335238
194.0,3765,1205.602799
176.0,3517,1251.450225
119.0,2779,1288.257391
155.0,3269,1331.1363
140.0,3097,1372.726892
152.0,3244,1415.605767
137.0,3021,1455.210888
165.0,3365,1499.938419
144.0,3104,1540.462401
161.0,3328,1584.463383
177.0,3460,1630.122691
168.0,3416,1674.030089
155.0,3273,1717.273413
167.0,3405,1763.379972
179.0,3588,1810.634652
165.0,3412,1854.601295
175.0,3604,1901.948496
166.0,3387,1945.643747
173.0,3490,1991.128607
144.0,3152,2031.473934
143.0,3104,2072.701909
186.0,3720,2122.242673
144.0,3162,2163.463511
