# {"t_start": 1562159624.4567418, "env_id": "Catcher-v0"} 
r,l,t
-5.0,68,2.837907
-2.0,173,4.185485
-6.0,44,4.505014
-6.0,33,4.763714
-5.0,71,5.30537
-6.0,44,5.644669
-5.0,67,6.170453
-4.0,99,6.907484
-4.0,122,7.804158
-4.0,93,8.477122
-3.0,151,9.565899
-4.0,109,10.362195
6.0,454,13.719777
0.0,229,15.317987
-5.0,71,15.822318
0.0,274,17.810037
-6.0,41,18.135462
-1.0,191,19.451705
-5.0,75,19.962262
3.0,345,22.322269
-4.0,103,23.036637
-5.0,73,23.524844
-1.0,204,24.883618
-5.0,72,25.377985
-4.0,104,26.052531
9.0,540,29.689214
-5.0,73,30.191334
63.0,1871,42.528709
-3.0,136,43.414684
31.0,1074,50.520781
60.0,1748,61.997356
117.0,2804,80.413355
58.0,1741,91.87148
29.0,1051,98.890873
53.0,1571,109.217395
58.0,1649,120.291142
28.0,1050,127.645747
82.0,2147,142.978059
10.0,503,146.313424
3.0,319,148.53894
71.0,1969,162.460614
82.0,2173,177.064803
1.0,256,178.769392
65.0,1838,191.074082
139.0,3005,211.27336
11.0,589,215.342069
56.0,1644,226.167591
84.0,2252,242.0377
78.0,2026,266.120008
142.0,3061,309.079082
117.0,2741,337.073832
10.0,533,344.082045
124.0,2828,379.966598
131.0,2922,417.293444
75.0,2046,432.974278
96.0,2409,449.911052
66.0,1851,471.047841
115.0,2712,508.900426
143.0,3059,548.884922
98.0,2464,581.578006
87.0,2321,610.308638
109.0,2600,627.241201
145.0,3213,648.147126
169.0,3501,670.881611
94.0,2407,687.857641
130.0,2932,725.037573
173.0,3519,775.02125
222.0,4062,827.370566
170.0,3481,872.075578
186.0,3722,921.394234
88.0,2289,952.394728
152.0,3223,993.877742
183.0,3612,1041.761528
177.0,3580,1088.444669
128.0,2944,1126.946568
128.0,2862,1165.50266
156.0,3293,1209.248831
182.0,3632,1256.436715
197.0,3800,1306.872277
140.0,3062,1347.035236
158.0,3305,1390.94508
146.0,3130,1433.023169
156.0,3303,1476.423738
189.0,3684,1524.357177
174.0,3493,1570.442702
144.0,3155,1612.481517
164.0,3404,1656.447938
171.0,3456,1702.119515
133.0,2985,1741.810296
204.0,3897,1793.196191
201.0,3836,1842.80228
134.0,3033,1882.533369
159.0,3338,1926.148026
154.0,3278,1968.350001
151.0,3328,2011.630611
166.0,3434,2056.68419
146.0,3199,2099.512115
178.0,3560,2146.027252
165.0,3401,2191.234812
