# {"t_start": 1562159624.450925, "env_id": "Catcher-v0"} 
r,l,t
-6.0,39,2.607085
-4.0,101,3.404483
-6.0,46,3.752008
-2.0,173,5.07421
-5.0,70,5.616551
-3.0,134,6.663201
1.0,281,8.686894
-4.0,111,9.483143
-2.0,179,10.837427
0.0,234,12.561757
-6.0,37,12.831233
1.0,256,14.663439
-5.0,71,15.125485
-5.0,66,15.622684
-4.0,99,16.327082
-5.0,69,16.844326
-5.0,75,17.38934
-5.0,75,17.954423
-5.0,76,18.491092
-4.0,108,19.2133
-2.0,169,20.371639
15.0,712,25.21849
26.0,988,31.854111
28.0,1056,38.776365
8.0,507,42.134733
26.0,972,48.573895
41.0,1331,57.297827
21.0,869,63.033873
56.0,1608,73.601665
51.0,1557,83.834497
48.0,1519,93.811847
103.0,2523,110.502767
72.0,1986,123.865263
12.0,587,128.08073
43.0,1405,137.988265
94.0,2387,154.982545
29.0,1024,162.007705
46.0,1476,172.069568
55.0,1641,182.982147
-3.0,137,183.884742
89.0,2313,199.325933
46.0,1432,208.76912
6.0,418,211.940871
19.0,762,217.122492
61.0,1779,228.938661
15.0,687,233.823591
126.0,2871,261.849343
80.0,2100,290.617928
106.0,2585,324.168881
40.0,1314,335.447297
126.0,2848,371.972318
65.0,1822,395.440899
94.0,2386,422.992558
163.0,3420,446.908665
177.0,3541,490.281937
133.0,3091,531.396141
139.0,3097,570.822094
118.0,2729,608.028747
89.0,2275,622.905746
117.0,2760,640.832434
162.0,3396,662.947034
151.0,3203,684.747327
127.0,2917,719.626132
152.0,3207,765.693957
130.0,2894,802.250356
17.0,733,811.797804
149.0,3241,853.496431
70.0,1956,878.942924
184.0,3643,927.318706
181.0,3583,974.595807
149.0,3146,1016.409139
169.0,3408,1060.515738
148.0,3188,1102.7858
146.0,3141,1143.286124
94.0,2341,1175.123667
172.0,3439,1220.905572
193.0,3733,1270.185761
177.0,3586,1317.053249
127.0,2918,1355.517115
186.0,3744,1404.840537
191.0,3744,1454.546631
176.0,3539,1501.578728
195.0,3734,1550.553045
148.0,3201,1592.852893
150.0,3241,1635.297216
190.0,3694,1683.518931
181.0,3657,1731.827408
128.0,2920,1770.87729
194.0,3744,1820.174827
146.0,3136,1860.971262
77.0,2100,1887.821033
142.0,3132,1928.684273
185.0,3703,1976.911609
137.0,3004,2015.422405
101.0,2521,2048.628006
161.0,3339,2093.063993
167.0,3461,2138.755302
190.0,3717,2187.886446
