# {"t_start": 1562159624.4821563, "env_id": "Catcher-v0"} 
r,l,t
-6.0,41,2.602219
-6.0,33,2.877891
-4.0,111,3.702029
-6.0,37,3.989992
0.0,269,6.079104
-4.0,112,6.919748
-6.0,35,7.179664
-4.0,107,7.95809
-4.0,101,8.685236
-3.0,137,9.667336
4.0,357,12.3238
-5.0,72,12.868528
-3.0,132,13.821971
5.0,426,16.849326
-5.0,72,17.374802
-5.0,68,17.860784
5.0,401,20.669411
3.0,333,22.922416
0.0,243,24.548665
23.0,896,30.567026
15.0,691,35.130372
18.0,748,40.05397
42.0,1364,49.087935
12.0,590,52.967046
71.0,1979,65.923984
100.0,2489,82.302629
144.0,3183,103.3574
69.0,1931,116.101499
36.0,1242,124.569748
15.0,665,129.33108
15.0,699,134.142805
20.0,833,140.296018
34.0,1188,148.491988
10.0,544,152.452147
30.0,1087,159.989704
4.0,371,162.713418
97.0,2443,179.050796
0.0,252,180.719553
54.0,1614,191.543962
134.0,2986,211.662652
84.0,2168,226.060202
28.0,1007,233.194286
-6.0,44,233.490567
110.0,2654,258.506807
92.0,2381,290.935714
74.0,2029,320.383708
132.0,2928,349.499187
106.0,2563,382.016757
91.0,2328,411.57832
166.0,3423,439.461304
98.0,2429,457.84408
132.0,2991,500.766169
93.0,2275,531.071335
58.0,1675,552.371839
62.0,1774,575.572928
98.0,2467,608.494161
105.0,2560,625.208741
142.0,3145,645.653485
176.0,3594,668.989761
157.0,3346,696.016158
134.0,3017,735.092859
154.0,3364,782.238193
126.0,2907,819.963202
93.0,2326,849.678339
176.0,3551,896.553878
123.0,2809,933.124194
142.0,3132,974.717616
90.0,2306,1005.091794
120.0,2728,1041.177987
212.0,3947,1092.482496
146.0,3207,1134.233589
185.0,3676,1184.349878
149.0,3182,1225.843329
137.0,3008,1265.443691
187.0,3653,1313.584918
162.0,3417,1358.862645
145.0,3113,1399.499068
165.0,3431,1445.26141
200.0,3835,1496.192428
167.0,3412,1540.800005
196.0,3773,1590.73061
184.0,3735,1639.453233
151.0,3175,1681.075392
138.0,3072,1721.299745
210.0,3926,1773.812295
218.0,4028,1826.563632
159.0,3309,1870.013542
163.0,3375,1914.455386
165.0,3422,1957.825103
140.0,3083,1997.982403
131.0,2968,2036.408978
164.0,3370,2081.292071
154.0,3273,2124.815955
99.0,2487,2156.933007
