# {"t_start": 1562159624.5410454, "env_id": "Catcher-v0"} 
r,l,t
-6.0,33,2.473104
-6.0,35,2.753501
-5.0,75,3.343116
-6.0,42,3.644345
-6.0,41,3.976651
-5.0,75,4.541418
-5.0,61,5.019231
-2.0,196,6.520054
-5.0,61,6.978308
-5.0,84,7.588609
-4.0,109,8.376272
-6.0,33,8.61001
-4.0,110,9.393339
-5.0,77,9.975128
-6.0,37,10.240669
-5.0,68,10.780521
-5.0,66,11.278899
-5.0,79,11.832105
-6.0,39,12.124043
-6.0,35,12.385697
-4.0,101,13.124826
-5.0,79,13.710035
0.0,214,15.172822
-2.0,167,16.392456
21.0,905,22.716508
-1.0,199,24.057989
4.0,357,26.425396
28.0,1077,33.631247
168.0,3476,56.51545
22.0,849,62.098879
58.0,1734,73.530178
35.0,1214,81.473363
48.0,1496,91.309978
66.0,1896,103.91957
7.0,453,106.882329
86.0,2216,121.654047
59.0,1729,133.762755
5.0,410,136.739731
30.0,1069,144.455319
56.0,1678,156.239301
73.0,2012,169.999689
106.0,2568,187.250693
55.0,1661,198.21656
20.0,844,203.819521
89.0,2287,219.483768
60.0,1784,231.50069
45.0,1446,241.697264
96.0,2390,270.830107
82.0,2121,299.280497
162.0,3298,336.267559
148.0,3175,376.835452
136.0,3035,415.652833
107.0,2577,435.705408
126.0,2838,456.273905
81.0,2164,488.161625
128.0,2908,526.350192
142.0,3080,565.959781
86.0,2251,596.982787
93.0,2369,617.955989
104.0,2604,634.927505
108.0,2617,651.995481
167.0,3432,674.623545
70.0,1955,688.454979
179.0,3608,735.320272
100.0,2480,771.574294
163.0,3404,814.866915
148.0,3188,855.837078
167.0,3400,900.924185
144.0,3082,941.066499
131.0,2956,980.291777
153.0,3289,1023.980355
173.0,3417,1068.102013
167.0,3473,1114.159218
207.0,3930,1166.476789
192.0,3709,1215.81629
173.0,3508,1261.326872
192.0,3680,1310.14268
171.0,3521,1356.467491
154.0,3298,1399.841548
191.0,3770,1449.87337
144.0,3091,1491.368735
167.0,3440,1535.935656
129.0,2919,1574.625459
182.0,3667,1623.282718
113.0,2693,1658.233131
146.0,3166,1699.686111
115.0,2697,1735.501292
158.0,3306,1779.396683
177.0,3484,1824.981402
192.0,3736,1873.81034
158.0,3308,1917.109668
155.0,3249,1958.564712
159.0,3306,2001.459975
126.0,2858,2038.621709
163.0,3349,2083.35522
117.0,2726,2119.595459
132.0,2946,2157.713307
