# {"t_start": 1562159624.5559733, "env_id": "Catcher-v0"} 
r,l,t
-5.0,73,2.786604
-6.0,39,3.105926
-5.0,72,3.611605
-6.0,35,3.888886
-6.0,41,4.214971
-5.0,76,4.791501
-6.0,42,5.123904
1.0,280,7.254288
-4.0,102,7.989678
-1.0,175,9.238193
-5.0,71,9.776478
-5.0,79,10.364812
-6.0,33,10.6205
-5.0,73,11.183731
-3.0,140,12.177427
-3.0,137,13.192698
-1.0,205,14.637576
-6.0,41,14.901904
0.0,242,16.661185
9.0,492,20.119568
3.0,348,22.528571
20.0,835,28.102475
2.0,319,30.26905
5.0,391,32.869451
16.0,712,37.548185
43.0,1408,46.836246
-1.0,197,48.16555
35.0,1202,56.030308
10.0,560,59.716474
5.0,377,62.205363
-6.0,46,62.510818
113.0,2674,80.054853
86.0,2213,94.640015
1.0,254,96.375376
130.0,2970,115.990096
29.0,1038,123.029478
9.0,495,126.657042
31.0,1127,134.431389
128.0,2895,155.107993
121.0,2802,174.200653
84.0,2216,189.009903
78.0,2105,202.969941
26.0,1000,209.59039
87.0,2239,224.813896
10.0,542,228.456095
69.0,1923,242.106557
56.0,1709,262.108023
14.0,660,271.316454
46.0,1486,291.660005
112.0,2665,325.111336
53.0,1659,341.988683
69.0,1923,366.554944
194.0,3745,414.083731
188.0,3713,442.799295
196.0,3731,484.904527
13.0,634,493.104731
155.0,3225,536.021576
77.0,2056,561.904301
140.0,3108,604.368786
140.0,3136,626.499865
150.0,3181,647.192006
128.0,2898,666.005466
151.0,3285,689.349529
118.0,2759,724.546367
171.0,3493,774.274795
116.0,2750,809.354334
123.0,2829,845.949785
151.0,3222,888.321327
168.0,3423,932.909293
176.0,3560,979.937492
181.0,3588,1027.308863
163.0,3361,1070.867432
172.0,3525,1117.790694
166.0,3408,1163.243826
145.0,3184,1205.403614
149.0,3139,1246.039871
140.0,3112,1287.433166
167.0,3430,1332.391548
194.0,3788,1383.312117
127.0,2911,1421.851055
147.0,3216,1464.553699
127.0,2889,1502.202328
164.0,3376,1546.454431
160.0,3367,1590.930402
121.0,2761,1627.498176
195.0,3815,1676.611119
131.0,3026,1716.470399
185.0,3653,1765.708416
204.0,3878,1816.89917
176.0,3502,1862.385449
164.0,3437,1907.544008
128.0,2874,1944.149037
121.0,2833,1981.093984
169.0,3433,2024.825304
148.0,3165,2067.009682
156.0,3290,2110.714778
152.0,3226,2152.97897
