# {"t_start": 1562159624.4486651, "env_id": "Catcher-v0"} 
r,l,t
-6.0,44,2.667408
-6.0,33,2.940035
-4.0,114,3.804565
-3.0,146,4.910294
-3.0,144,6.032002
-6.0,35,6.327314
-3.0,148,7.410785
-1.0,219,8.970773
-5.0,66,9.434854
-5.0,71,9.977401
-6.0,41,10.278236
-3.0,146,11.40277
-4.0,108,12.158682
2.0,307,14.378775
-1.0,222,15.949466
-6.0,41,16.246715
-4.0,100,16.98551
-4.0,99,17.692452
-6.0,46,18.047111
-6.0,46,18.390539
-3.0,147,19.372358
-5.0,71,19.855199
5.0,394,22.577548
1.0,273,24.412456
8.0,498,27.727296
-5.0,73,28.221709
64.0,1853,40.499385
36.0,1222,48.60504
19.0,803,53.877641
56.0,1610,64.431933
59.0,1703,75.616751
21.0,829,81.051335
39.0,1298,89.594309
22.0,855,95.241532
192.0,3734,120.098703
15.0,709,124.997592
67.0,1896,138.392179
54.0,1647,149.982378
8.0,506,153.66276
89.0,2298,169.462028
45.0,1470,179.323289
157.0,3283,201.18301
70.0,1938,214.473949
108.0,2633,232.23711
11.0,564,236.27207
123.0,2867,266.306926
125.0,2804,304.836933
52.0,1565,324.30375
85.0,2194,347.153897
141.0,3125,387.361662
50.0,1547,406.656091
134.0,3021,433.953707
92.0,2330,450.341888
124.0,2829,486.822671
135.0,3021,526.510504
123.0,2815,562.750392
90.0,2343,594.814463
149.0,3198,622.382819
138.0,3085,642.413256
56.0,1677,653.375241
133.0,2980,672.753186
83.0,2203,688.50581
58.0,1728,710.371027
143.0,3128,755.119491
129.0,2955,793.313952
175.0,3557,839.345992
124.0,2856,876.146593
146.0,3099,917.378788
131.0,2946,956.790429
186.0,3638,1003.94297
168.0,3455,1049.620365
140.0,3127,1090.307929
162.0,3394,1134.431566
192.0,3744,1185.398511
175.0,3558,1231.713058
132.0,2938,1270.963226
197.0,3754,1320.045511
137.0,3065,1360.740911
145.0,3115,1401.372376
114.0,2705,1438.010165
144.0,3117,1479.245364
188.0,3695,1527.240984
179.0,3598,1574.791254
195.0,3783,1624.981187
161.0,3397,1668.724225
133.0,2938,1707.799577
148.0,3241,1750.909349
192.0,3703,1799.797306
188.0,3741,1848.24459
152.0,3261,1890.622969
138.0,3078,1930.423861
151.0,3224,1972.484584
133.0,2985,2011.220783
159.0,3319,2054.820309
162.0,3348,2099.497701
185.0,3678,2147.512902
