# {"t_start": 1562159624.53189, "env_id": "Catcher-v0"} 
r,l,t
0.0,236,4.07189
-6.0,37,4.351522
1.0,266,6.399828
-2.0,173,7.667098
-2.0,176,8.934263
-5.0,61,9.353646
-6.0,33,9.605444
-5.0,64,10.091847
-6.0,39,10.387637
-3.0,125,11.347333
-4.0,101,12.04807
-6.0,37,12.332447
4.0,394,15.130684
5.0,395,18.017862
1.0,271,19.873816
-4.0,102,20.599948
1.0,267,22.417196
10.0,522,25.903573
11.0,542,29.541801
102.0,2533,46.248552
9.0,526,49.780611
70.0,1947,62.568184
51.0,1568,72.857272
42.0,1370,81.85256
71.0,1973,94.851337
31.0,1105,102.192343
136.0,3022,122.322169
14.0,643,126.961224
25.0,985,133.728741
7.0,446,136.949054
23.0,909,143.625299
79.0,2133,158.463105
68.0,1928,171.66422
43.0,1440,181.240572
-1.0,205,182.600473
18.0,743,187.672502
32.0,1132,195.125614
21.0,795,200.416021
70.0,1984,214.01353
3.0,335,216.284396
90.0,2327,231.936842
236.0,4276,277.732819
74.0,2023,305.370235
126.0,2924,336.629419
118.0,2727,371.579707
120.0,2772,406.895292
164.0,3369,436.499803
115.0,2718,456.14518
113.0,2678,494.586369
156.0,3278,538.276023
185.0,3694,586.777449
45.0,1467,606.585249
187.0,3703,631.25294
126.0,2853,649.850798
85.0,2155,663.832324
138.0,3033,684.494783
132.0,2949,719.709807
128.0,2940,762.28213
114.0,2700,796.358261
171.0,3561,842.682895
208.0,3954,894.258723
176.0,3649,941.867755
194.0,3701,991.01983
135.0,3021,1030.848097
173.0,3514,1076.421807
160.0,3392,1121.218101
128.0,2912,1160.202117
199.0,3824,1211.06968
129.0,2903,1248.480295
163.0,3379,1293.668333
187.0,3665,1341.794399
97.0,2451,1374.865788
114.0,2681,1409.568802
171.0,3475,1455.817629
188.0,3658,1504.133106
168.0,3372,1548.347507
121.0,2780,1585.257897
196.0,3821,1635.253496
159.0,3346,1678.805072
143.0,3143,1720.095501
145.0,3103,1762.162752
160.0,3387,1806.585824
172.0,3550,1852.512046
159.0,3389,1897.064179
65.0,1838,1920.937496
168.0,3498,1965.677473
133.0,2965,2004.199251
161.0,3366,2048.191581
195.0,3841,2099.554839
189.0,3659,2147.331256
