# {"t_start": 1562159624.4992964, "env_id": "Catcher-v0"} 
r,l,t
-6.0,39,2.560992
-6.0,41,2.921619
-6.0,33,3.175925
-2.0,183,4.544272
-3.0,127,5.526289
-6.0,33,5.786425
-1.0,202,7.309267
4.0,384,10.091673
-5.0,70,10.627442
-6.0,35,10.892443
-3.0,150,11.97974
9.0,550,15.928008
-5.0,77,16.489229
0.0,250,18.31765
-1.0,201,19.676368
0.0,248,21.398671
34.0,1222,29.608589
-2.0,152,30.65071
6.0,432,33.493988
72.0,1973,46.474115
36.0,1205,54.462894
8.0,463,57.486718
32.0,1159,65.08778
20.0,789,70.266723
218.0,4038,96.922054
46.0,1465,106.579912
41.0,1383,115.672513
42.0,1368,125.169056
88.0,2290,141.468322
25.0,958,148.031191
29.0,1029,155.453587
22.0,901,161.607248
34.0,1136,169.35154
15.0,682,173.972638
55.0,1666,185.119777
67.0,1880,197.590099
103.0,2487,214.534793
4.0,365,216.991728
98.0,2465,233.682992
25.0,937,240.227687
150.0,3200,279.031573
141.0,3136,322.107826
73.0,2027,340.841639
139.0,3105,380.501355
55.0,1672,401.915446
145.0,3121,431.900936
103.0,2553,449.900264
-4.0,112,450.686633
55.0,1678,470.023499
68.0,1893,497.131486
177.0,3580,544.423437
145.0,3135,585.718898
150.0,3216,618.091797
135.0,3061,638.023067
133.0,2949,657.221387
148.0,3220,678.822588
165.0,3395,714.833966
164.0,3331,762.366468
116.0,2690,796.306884
107.0,2589,829.97033
140.0,3111,869.77644
171.0,3472,916.048014
167.0,3440,961.709632
149.0,3151,1002.488483
193.0,3674,1051.216145
176.0,3521,1097.202654
57.0,1669,1119.143605
83.0,2167,1147.4281
170.0,3480,1194.466489
142.0,3117,1235.178124
90.0,2317,1265.817019
180.0,3591,1313.11397
166.0,3419,1358.402669
132.0,3006,1397.705826
189.0,3727,1447.40039
166.0,3442,1493.147411
157.0,3276,1535.667819
158.0,3301,1579.516798
134.0,2983,1618.974874
163.0,3403,1663.060915
168.0,3454,1708.73257
155.0,3317,1752.949988
181.0,3558,1799.817502
51.0,1560,1820.276444
137.0,3017,1859.399724
167.0,3518,1905.752433
185.0,3692,1953.041364
64.0,1830,1976.827399
144.0,3171,2017.379488
192.0,3730,2066.851818
155.0,3307,2110.843079
178.0,3609,2157.957625
