1,-10.0,0
2,-10.0,0
3,-9.0,0
4,-10.0,0
5,-10.0,1.0331053733825684
6,-9.0,0.5167623162269592
7,-10.0,0.014114497229456902
8,-9.0,0.5025360584259033
9,-10.0,0.016645513474941254
10,-9.0,1.0239753723144531
11,-10.0,0.5277562141418457
12,-10.0,0.5088365077972412
13,-9.0,0.016046538949012756
14,-9.0,0.47846072912216187
15,-10.0,1.5026886463165283
16,-10.0,0.5108113884925842
17,-10.0,0.02513403818011284
18,-10.0,1.0288313627243042
19,-10.0,0.5371248722076416
20,-10.0,0.014950476586818695
21,-10.0,1.019848346710205
22,-9.0,0.9128105640411377
23,-10.0,0.5138884782791138
24,-10.0,0.02235199511051178
25,-10.0,0.5136463642120361
26,-9.0,0.507159948348999
27,-10.0,0.009693779051303864
28,-9.0,0.5130112767219543
29,-10.0,0.9858341217041016
30,-10.0,0.5169270038604736
31,-10.0,0.014167060144245625
32,-10.0,0.5100645422935486
33,-10.0,1.0254063606262207
34,-10.0,0.5151702761650085
35,-10.0,0.5276378393173218
36,-9.0,1.515746831893921
37,-10.0,0.4125238060951233
38,-10.0,1.5194700956344604
39,-9.0,0.37986764311790466
40,-10.0,1.5273382663726807
41,-10.0,0.5068038105964661
42,-10.0,1.0275723934173584
43,-10.0,0.5154483914375305
44,-10.0,0.5077425837516785
45,-10.0,1.006728172302246
46,-10.0,1.0154770612716675
47,-10.0,0.5301938056945801
48,-10.0,0.5152833461761475
49,-9.0,0.5115948915481567
50,-10.0,0.5220175981521606
51,-10.0,0.03377382829785347
52,-9.0,0.5240640640258789
53,-9.0,0.012650388292968273
54,-10.0,1.0176723003387451
55,-10.0,0.0069095054641366005
56,-10.0,0.013369173742830753
57,-10.0,0.008163799531757832
58,-9.0,0.5092377662658691
59,-10.0,1.0249972343444824
60,-10.0,0.5171090960502625
61,-10.0,0.9314692616462708
62,-9.0,1.0042040348052979
63,-10.0,0.5162296295166016
64,-10.0,0.014773155562579632
65,-10.0,0.5158503651618958
66,-10.0,1.0185335874557495
67,-10.0,0.02034909650683403
68,-9.0,0.014159738086163998
69,-10.0,0.5105671882629395
70,-10.0,1.0158050060272217
71,-10.0,0.5090442299842834
72,-10.0,1.0251123905181885
73,-10.0,0.010142993181943893
74,-10.0,0.008761921897530556
75,-10.0,0.019803885370492935
76,-9.0,0.5062417387962341
77,-10.0,0.009973326697945595
78,-10.0,0.012845570221543312
79,-10.0,0.008329618722200394
80,-9.0,1.0128570795059204
81,-10.0,1.9804426431655884
82,-10.0,0.0066589610651135445
83,-10.0,0.0075768232345581055
84,-10.0,0.4717250466346741
85,-10.0,0.010392915457487106
86,-10.0,0.9848136901855469
87,-10.0,2.0441901683807373
88,-10.0,0.5125096440315247
89,-10.0,1.0123673677444458
90,-9.0,0.5094694495201111
91,-10.0,0.5085124969482422
92,-10.0,0.007911848835647106
93,-9.0,0.006559502799063921
94,-9.0,0.007484727073460817
