1,-2.0,0
2,-4.0,0
3,-5.0,0
4,-4.0,0
5,-5.0,0
6,-4.0,0
7,-4.0,0
8,-5.0,0
9,-5.0,0
10,-5.0,0
11,-4.0,0
12,-2.0,0
13,-4.0,0
14,-1.0,0
15,-5.0,0
16,-5.0,0
17,-3.0,8.199413299560547
18,-4.0,5.8036956787109375
19,-5.0,4.635725975036621
20,-3.0,2.945054054260254
21,-3.0,2.2415990829467773
22,-5.0,3.1618480682373047
23,-4.0,1.7794251441955566
24,-5.0,3.153644561767578
25,-4.0,1.2629482746124268
26,-2.0,4.437989234924316
27,-4.0,1.8039474487304688
28,-4.0,3.50217604637146
29,-4.0,2.423090934753418
30,0.0,4.235368251800537
31,-4.0,4.743406772613525
32,-5.0,3.1245598793029785
33,-5.0,2.1862449645996094
34,-5.0,2.414125919342041
35,-3.0,2.967942476272583
36,-5.0,1.621828317642212
37,-3.0,1.745293140411377
38,-4.0,1.4799323081970215
39,-3.0,2.6266608238220215
40,-1.0,1.891764521598816
41,-3.0,2.121567726135254
42,-5.0,2.1177217960357666
43,-5.0,2.3705554008483887
44,-5.0,1.855759620666504
45,-3.0,2.722654342651367
46,-4.0,1.0686018466949463
47,-5.0,3.624690055847168
48,-4.0,1.8840605020523071
49,-4.0,7.027535438537598
50,-4.0,2.8849244117736816
51,-1.0,2.185978412628174
52,-5.0,2.1402907371520996
53,-4.0,2.82114577293396
54,-4.0,1.8046371936798096
55,-3.0,2.0765154361724854
56,-3.0,2.6076607704162598
57,-1.0,0.7973754405975342
58,-4.0,1.0862705707550049
59,-5.0,2.866511106491089
60,-5.0,5.322019577026367
61,-5.0,11.13192367553711
62,-4.0,3.043072462081909
63,-4.0,1.7965278625488281
64,-4.0,1.1680893898010254
65,-5.0,1.0558218955993652
66,-5.0,0.6132663488388062
67,-4.0,0.7136842012405396
68,-3.0,0.6068058013916016
69,-4.0,0.5643270015716553
70,-5.0,0.4286981225013733
71,-5.0,2.5054757595062256
72,1.0,0.8605091571807861
73,-4.0,0.5477815866470337
74,-5.0,0.47443878650665283
75,-3.0,0.39590978622436523
76,-5.0,0.5493288040161133
77,-4.0,0.6844623684883118
78,-5.0,0.3965049684047699
79,-4.0,0.5540056228637695
80,-5.0,0.39847517013549805
81,-4.0,0.6587240099906921
82,-4.0,0.6882009506225586
83,0.0,0.5987023115158081
84,-4.0,0.6667376160621643
85,-3.0,0.6369849443435669
