# {"t_start": 1561551522.699274, "env_id": "Catcher-v0"} 
r,l,t
-4.0,113,10.525987
-1.0,196,28.309725
-4.0,120,39.239056
-5.0,76,46.089414
-1.0,215,65.832082
-6.0,46,70.092331
-5.0,64,75.730232
-6.0,46,80.008808
-1.0,207,98.605363
-6.0,33,101.687002
-6.0,37,104.98443
-5.0,85,112.617729
-6.0,39,116.159859
