# {"t_start": 1561551522.683518, "env_id": "Catcher-v0"} 
r,l,t
-4.0,99,9.178362
-6.0,46,13.338469
-6.0,41,17.186044
-6.0,46,21.356839
-5.0,68,27.464889
-6.0,35,30.673879
-6.0,42,34.566031
-6.0,46,38.701075
-4.0,103,48.114301
-5.0,76,54.970655
-6.0,42,58.654315
-6.0,44,62.702061
-1.0,182,79.359449
-6.0,33,82.411089
-5.0,84,89.976319
-5.0,61,95.379763
-6.0,42,99.235317
-5.0,68,105.476039
-5.0,76,112.229199
-6.0,39,115.779189
-6.0,42,119.867813
