# {"t_start": 1561978471.077985, "env_id": "colorswitch-v0"} 
r,l,t
-6.0,70,5.948943
9.0,64,9.345275
-5.0,39,11.452205
-5.0,39,13.517619
9.0,64,16.88545
9.0,65,20.318393
-5.0,40,22.444885
-5.0,40,24.587185
-5.0,40,26.70326
-5.0,41,28.855564
9.0,66,32.374646
9.0,66,35.857846
-5.0,40,37.96488
-5.0,42,40.251516
-5.0,44,42.540491
-5.0,42,44.754492
-5.0,43,46.993646
9.0,66,50.534402
-5.0,41,52.792877
-5.0,44,55.124853
-5.0,41,57.320938
9.0,67,60.847406
-5.0,42,63.089017
9.0,68,66.815225
-5.0,42,69.012309
-5.0,44,71.332936
-5.0,41,73.536798
-5.0,41,75.686914
9.0,67,79.196515
-5.0,41,81.38123
-5.0,44,83.721062
-5.0,40,85.855631
-5.0,40,87.935165
-5.0,41,90.051221
9.0,67,93.603062
-5.0,41,95.78306
-5.0,43,98.052411
-5.0,40,100.207868
-5.0,42,102.393144
-5.0,40,104.508143
-5.0,40,106.670348
-5.0,44,108.988265
-5.0,44,111.341979
9.0,67,114.825775
9.0,67,118.366757
-5.0,43,120.688818
-5.0,41,122.824385
-5.0,44,125.149024
-5.0,42,127.344284
-5.0,42,129.526778
-5.0,40,131.617572
-5.0,40,133.716241
9.0,69,137.38036
9.0,69,141.030427
-5.0,43,143.288623
9.0,68,146.857604
-5.0,41,149.002214
9.0,72,152.774869
9.0,70,156.489913
9.0,68,160.106812
9.0,69,163.713549
-5.0,41,165.887748
-5.0,46,168.29926
9.0,72,172.098939
-5.0,42,174.320088
-5.0,41,176.469171
9.0,67,179.994937
9.0,65,183.464099
-5.0,40,185.540847
-5.0,40,187.659476
-5.0,40,189.826189
-5.0,40,191.940679
-5.0,42,194.141635
-5.0,41,196.303719
-5.0,40,198.404917
-5.0,41,200.585261
-5.0,41,202.957623
-5.0,42,205.27014
-5.0,40,207.36496
-5.0,41,209.520844
9.0,65,212.977513
9.0,66,216.478051
-5.0,40,218.587965
9.0,67,222.113765
-5.0,41,224.265683
-5.0,41,226.447384
-5.0,40,228.562443
-5.0,42,230.825793
9.0,66,234.503502
-5.0,40,236.681512
-5.0,41,238.883878
-5.0,40,241.01359
-5.0,40,243.147743
-5.0,40,245.252312
-5.0,40,247.397029
-5.0,42,249.605322
-5.0,41,251.73824
-5.0,41,253.91877
-5.0,43,256.187179
-5.0,41,258.379258
9.0,71,262.171546
9.0,67,265.724306
-5.0,42,267.928785
-5.0,45,270.367866
9.0,67,274.138395
9.0,75,278.135877
-5.0,44,280.500756
-5.0,41,282.64521
-5.0,41,284.786184
-5.0,41,286.95637
9.0,67,290.608416
-5.0,44,293.060483
9.0,72,297.01131
9.0,68,300.653643
-5.0,44,303.019695
-5.0,41,305.211674
-5.0,42,307.479086
-5.0,42,309.723969
-5.0,43,311.961127
-5.0,42,314.167875
9.0,67,317.741014
-5.0,46,320.20118
9.0,65,323.627401
-5.0,41,325.869528
9.0,66,329.530205
-5.0,40,331.718192
9.0,70,335.443229
-5.0,42,337.732081
-5.0,41,339.977268
-5.0,40,342.273
9.0,67,346.276661
-5.0,41,348.543082
9.0,69,352.369369
-5.0,41,354.750494
-5.0,41,357.033546
-5.0,40,359.210538
-5.0,41,361.621685
-5.0,41,363.944871
9.0,65,367.673225
-5.0,40,369.814753
9.0,66,373.350194
-5.0,42,375.655571
-5.0,43,377.978047
9.0,65,381.49628
-5.0,40,383.624884
9.0,68,387.30047
9.0,65,391.021066
-5.0,42,393.244684
-5.0,41,395.440035
-5.0,41,397.598819
-5.0,42,399.851557
-5.0,41,402.157308
-5.0,42,404.799291
9.0,72,409.348481
-5.0,41,411.573104
9.0,67,415.233834
-5.0,42,417.629851
9.0,67,421.404327
-5.0,40,423.550785
-5.0,40,425.884685
-5.0,43,428.398464
-5.0,41,430.85294
-5.0,40,433.041404
-5.0,52,435.880643
-5.0,42,438.146989
-5.0,40,440.355295
9.0,65,443.996959
-5.0,40,446.140223
-5.0,40,448.519497
-5.0,40,450.823287
9.0,65,454.443722
9.0,65,458.213077
-5.0,40,460.782795
9.0,64,464.758547
9.0,65,468.541689
-5.0,45,471.08411
-5.0,40,473.320927
-5.0,40,475.440531
-5.0,39,477.517003
9.0,64,480.912451
-5.0,41,483.348677
-5.0,42,485.718495
9.0,66,489.297571
-5.0,40,491.543759
-5.0,41,493.792804
-5.0,41,496.107875
-5.0,41,498.40138
-5.0,41,500.898518
-5.0,43,503.483261
9.0,68,507.289765
-5.0,41,509.633589
-5.0,41,512.143395
9.0,66,515.884657
9.0,66,519.479216
-5.0,42,521.662333
-5.0,40,523.828326
-5.0,40,525.914999
9.0,66,529.41656
-5.0,40,531.62415
-5.0,41,533.918082
-5.0,42,536.199269
-5.0,40,538.341592
-5.0,40,540.518661
-5.0,40,542.764629
-5.0,40,545.026366
-5.0,40,547.347315
-5.0,42,549.748378
-5.0,43,552.186057
-5.0,42,554.636948
9.0,65,558.553117
-5.0,42,560.86447
-5.0,43,563.255954
9.0,65,566.929879
9.0,65,570.661872
-5.0,40,573.07108
-5.0,41,575.876374
9.0,66,580.254209
-5.0,40,582.601937
-5.0,40,584.901926
-5.0,41,587.332591
-5.0,42,590.071118
-5.0,40,592.674879
-5.0,40,595.040781
-5.0,40,597.406973
-5.0,41,599.917598
-5.0,40,602.134359
-5.0,41,604.433867
-5.0,42,606.988492
9.0,66,610.865383
-5.0,40,613.077168
-5.0,41,615.432102
9.0,67,619.467011
-5.0,40,622.254597
-5.0,41,624.857497
-5.0,42,627.485519
-5.0,42,630.065509
9.0,66,634.166882
-5.0,40,636.772471
-5.0,40,639.366751
9.0,70,643.68614
-5.0,40,646.02287
-5.0,40,648.289422
-5.0,39,650.561642
9.0,66,654.093141
-5.0,41,656.411766
9.0,66,660.183421
-5.0,40,662.479521
-5.0,40,664.826722
-5.0,40,667.268515
9.0,65,670.834251
-5.0,43,673.208696
-5.0,41,675.505621
-5.0,40,677.97962
9.0,66,681.842533
-5.0,41,684.155415
-5.0,42,686.491152
-5.0,40,688.671625
-5.0,42,690.986797
-5.0,41,693.42484
9.0,67,697.641452
-5.0,43,700.188407
-5.0,40,702.383939
-5.0,41,704.602412
-5.0,40,706.772944
-5.0,40,708.943289
-5.0,41,711.107404
-5.0,42,713.347717
-5.0,41,715.591644
-5.0,40,717.862295
-5.0,40,720.039521
-5.0,40,722.232268
-5.0,43,724.538683
-5.0,43,726.812438
-5.0,41,729.051858
-5.0,41,731.213492
9.0,68,734.781037
-5.0,43,737.059477
9.0,66,740.583565
-5.0,40,742.750147
-5.0,41,744.940265
-5.0,41,747.182909
-5.0,41,749.425608
-5.0,40,751.573823
-5.0,42,753.850804
-5.0,41,756.010431
-5.0,41,758.17884
-5.0,40,760.307285
-5.0,41,762.516166
9.0,67,766.001352
-5.0,42,768.253547
-5.0,41,770.486851
-5.0,40,772.725607
-5.0,41,775.037229
9.0,65,778.585574
-5.0,41,780.756299
-5.0,41,783.004064
-5.0,41,785.223778
-5.0,41,787.410276
-5.0,43,789.67745
-5.0,40,791.858313
-5.0,40,794.067502
-5.0,41,796.414377
9.0,66,800.17781
-5.0,41,802.498735
-5.0,40,804.677134
-5.0,42,806.960715
-5.0,43,809.387084
-5.0,40,811.626975
-5.0,41,813.915223
-5.0,41,816.155517
-5.0,40,818.555966
-5.0,40,820.882781
-5.0,41,823.41141
-5.0,40,825.940521
-5.0,40,828.337227
-5.0,40,830.791307
-5.0,40,833.432313
-5.0,40,836.135464
9.0,65,840.201853
-5.0,40,842.58259
-5.0,40,845.176963
-5.0,39,847.467868
-5.0,40,849.617033
-5.0,40,851.752914
-5.0,40,853.991457
-5.0,40,856.432052
-5.0,40,858.541814
-5.0,40,860.733052
-5.0,40,862.984866
-5.0,40,865.335377
-5.0,40,868.048674
-5.0,39,870.391475
-5.0,40,872.678206
-5.0,41,875.17054
-5.0,40,877.416015
-5.0,40,879.805215
-5.0,43,882.339629
-5.0,40,884.546378
-5.0,41,887.3925
9.0,67,891.898714
-5.0,40,894.424811
-5.0,40,896.669391
-5.0,41,899.021691
-5.0,41,901.400011
-5.0,41,903.856803
-5.0,42,906.254193
-5.0,41,908.73713
-5.0,43,911.315539
-5.0,44,914.708196
-5.0,40,917.100599
-5.0,43,919.789564
9.0,70,923.888237
-5.0,42,926.599512
9.0,66,931.023395
-5.0,41,933.612524
-5.0,41,936.05896
9.0,66,939.740021
-5.0,41,942.044836
9.0,65,945.668067
-5.0,40,948.125737
-5.0,41,950.546308
9.0,68,954.682675
9.0,66,958.533995
9.0,66,962.567012
9.0,68,966.449782
9.0,67,970.430642
-5.0,40,972.680862
-5.0,42,975.082318
9.0,66,979.40584
-5.0,40,982.081587
9.0,65,986.580838
9.0,69,991.220118
-5.0,40,993.783048
9.0,66,997.910805
-5.0,41,1000.64749
9.0,74,1005.293145
-5.0,41,1007.619691
-5.0,41,1010.053641
-5.0,41,1012.513669
-5.0,40,1014.780924
-5.0,41,1017.138322
-5.0,40,1019.439902
9.0,65,1023.108576
-5.0,40,1025.489973
9.0,65,1029.35449
-5.0,40,1031.682084
9.0,66,1035.425974
-5.0,42,1037.883596
-5.0,40,1040.414043
9.0,65,1044.498156
-5.0,42,1047.02509
9.0,65,1051.126971
9.0,66,1054.973266
-5.0,42,1057.256411
-5.0,41,1059.644984
-5.0,40,1061.993131
-5.0,43,1064.38537
9.0,66,1067.955577
9.0,67,1071.938228
-5.0,40,1074.371837
-5.0,41,1076.702152
-5.0,44,1079.213384
-5.0,44,1081.812927
-5.0,42,1084.315215
9.0,70,1088.260595
-5.0,41,1090.483044
9.0,68,1094.325732
-5.0,44,1096.826303
-5.0,46,1099.401421
-5.0,44,1101.8981
-5.0,41,1104.078131
9.0,68,1107.753897
-5.0,43,1110.137986
-5.0,41,1112.530402
-5.0,40,1114.801697
-5.0,42,1117.075009
-5.0,41,1119.341828
-5.0,45,1121.809124
9.0,69,1125.736493
-5.0,51,1128.577466
-5.0,43,1130.928401
9.0,70,1135.176303
-5.0,41,1137.711664
-5.0,42,1140.362301
-5.0,46,1143.062485
-5.0,42,1145.499305
-5.0,40,1147.823794
-5.0,44,1150.515733
-5.0,40,1153.063383
-5.0,41,1155.609298
-5.0,40,1157.948304
9.0,65,1161.765617
-5.0,42,1164.478863
-5.0,41,1166.768836
9.0,65,1170.348904
-5.0,40,1172.737631
-5.0,41,1175.245003
-5.0,41,1177.725803
-5.0,42,1180.147769
-5.0,41,1182.526706
-5.0,40,1184.926968
9.0,66,1189.202262
-5.0,40,1191.736749
9.0,66,1195.439648
-5.0,42,1198.075559
-5.0,41,1200.72665
-5.0,42,1203.025472
-5.0,41,1205.211727
-5.0,42,1207.604181
-5.0,41,1209.958449
-5.0,52,1212.757557
9.0,65,1216.303036
9.0,67,1219.990608
9.0,70,1223.765283
-5.0,47,1226.3884
9.0,66,1229.983228
-5.0,41,1232.197544
-5.0,47,1234.817864
9.0,67,1238.692871
-5.0,43,1241.072866
9.0,67,1244.711354
-5.0,42,1247.034073
-5.0,41,1249.428793
9.0,68,1253.452384
-5.0,42,1255.936944
-5.0,40,1258.465295
-5.0,41,1261.012464
9.0,67,1265.158853
-5.0,43,1267.868685
-5.0,41,1270.208448
-5.0,41,1272.434816
-5.0,41,1274.684022
-5.0,41,1276.96297
-5.0,42,1279.570143
-5.0,40,1281.965841
-5.0,41,1284.371553
9.0,65,1288.589217
-5.0,40,1291.077399
-5.0,43,1293.764497
-5.0,41,1296.274415
-5.0,40,1298.516082
-5.0,43,1300.942507
-5.0,43,1303.340074
9.0,66,1307.07018
-5.0,41,1309.681355
-5.0,41,1312.054118
-5.0,41,1314.475046
9.0,65,1318.235492
-5.0,41,1320.792031
-5.0,42,1323.304345
-5.0,42,1325.913213
-5.0,42,1328.256474
-5.0,43,1330.714422
-5.0,43,1333.095451
9.0,67,1337.012969
-5.0,42,1339.390519
-5.0,42,1341.790294
-5.0,43,1344.18952
-5.0,42,1346.788693
-5.0,42,1349.159234
-5.0,43,1351.656661
-5.0,43,1354.27431
-5.0,43,1356.756415
-5.0,44,1359.319814
9.0,67,1363.506022
-5.0,42,1366.333662
9.0,68,1370.47237
