# {"t_start": 1561978471.1114135, "env_id": "colorswitch-v0"} 
r,l,t
-6.0,75,6.215388
-5.0,40,8.31977
-5.0,40,10.456443
-5.0,39,12.533665
-5.0,39,14.579339
9.0,64,17.969496
9.0,65,21.397876
-5.0,40,23.54383
-5.0,40,25.663579
-5.0,40,27.778291
-5.0,42,30.033175
-5.0,40,32.135374
-5.0,40,34.263474
-5.0,41,36.398623
-5.0,42,38.62713
-5.0,42,40.883751
-5.0,40,42.981265
-5.0,46,45.389268
-5.0,41,47.562487
-5.0,43,49.858084
-5.0,42,52.098452
-5.0,43,54.462077
-5.0,40,56.602
-5.0,40,58.712299
-5.0,40,60.833076
-5.0,42,63.0711
-5.0,43,65.303901
-5.0,43,67.733913
-5.0,43,70.005151
-5.0,44,72.306694
-5.0,43,74.601432
-5.0,43,76.855051
-5.0,42,79.063373
-5.0,41,81.257821
-5.0,41,83.440145
-5.0,41,85.603801
9.0,66,89.048299
-5.0,40,91.140453
9.0,67,94.702559
-5.0,41,96.844892
9.0,67,100.432311
-5.0,43,102.673599
-5.0,42,104.905258
-5.0,44,107.234155
-5.0,42,109.466972
9.0,66,112.965856
-5.0,41,115.130305
-5.0,41,117.309449
-5.0,41,119.477601
-5.0,41,121.651773
-5.0,42,123.845083
9.0,70,127.519268
-5.0,43,129.737221
-5.0,41,131.880396
-5.0,40,133.964212
-5.0,41,136.179509
-5.0,43,138.488631
-5.0,40,140.570256
-5.0,41,142.731265
-5.0,41,144.906822
-5.0,45,147.260159
-5.0,41,149.380203
-5.0,44,151.727686
-5.0,41,153.84173
-5.0,44,156.18552
-5.0,40,158.27732
-5.0,41,160.47114
-5.0,44,162.765698
-5.0,44,165.099834
-5.0,40,167.230732
9.0,67,170.749871
9.0,65,174.17313
-5.0,40,176.267733
-5.0,41,178.46732
-5.0,41,180.647896
9.0,65,184.053484
-5.0,41,186.225477
-5.0,40,188.340182
9.0,67,191.899859
-5.0,41,194.059639
9.0,65,197.49053
9.0,66,201.009001
-5.0,40,203.327122
-5.0,42,205.583385
-5.0,43,207.864293
-5.0,40,210.008925
-5.0,40,212.123601
-5.0,41,214.309819
9.0,65,217.73815
-5.0,42,219.942949
-5.0,41,222.106429
9.0,67,225.660587
-5.0,42,227.84281
9.0,65,231.367623
-5.0,40,233.597629
-5.0,40,235.779317
-5.0,41,238.015589
9.0,68,241.625043
-5.0,41,243.786043
-5.0,42,246.012645
-5.0,41,248.173401
-5.0,40,250.323589
-5.0,41,252.453801
-5.0,42,254.687899
-5.0,42,256.935722
9.0,66,260.417041
-5.0,41,262.636854
-5.0,41,264.792806
9.0,68,268.368031
9.0,70,272.273569
9.0,68,275.968788
9.0,68,279.602867
-5.0,41,281.770527
-5.0,45,284.128381
9.0,67,287.67835
-5.0,43,289.996058
-5.0,43,292.41548
-5.0,41,294.647611
-5.0,43,297.035894
9.0,69,300.723562
-5.0,41,302.928961
-5.0,42,305.197497
-5.0,40,307.304096
-5.0,40,309.460739
-5.0,42,311.66422
9.0,67,315.199229
-5.0,40,317.33014
9.0,67,320.901641
9.0,66,324.429971
-5.0,40,326.597187
-5.0,40,328.856556
-5.0,40,331.025686
9.0,66,334.572369
-5.0,41,336.775621
-5.0,46,339.26409
-5.0,40,341.489539
-5.0,41,343.930965
-5.0,43,346.588681
-5.0,46,349.122402
-5.0,41,351.384463
9.0,65,355.081819
9.0,66,358.678115
-5.0,41,361.047451
9.0,65,364.780645
-5.0,40,367.053257
9.0,65,370.569846
-5.0,41,372.777675
9.0,66,376.385754
-5.0,41,378.59571
-5.0,40,380.770258
-5.0,41,382.964023
-5.0,42,385.180883
-5.0,43,387.544144
-5.0,42,389.915847
9.0,68,393.631518
-5.0,40,395.765649
-5.0,41,397.926159
-5.0,43,400.259972
-5.0,42,402.691831
9.0,66,406.934547
-5.0,41,409.453926
9.0,69,413.163668
-5.0,41,415.41384
9.0,69,419.376798
-5.0,44,421.788003
-5.0,40,423.976592
-5.0,41,426.38254
-5.0,42,428.823817
9.0,69,432.802291
-5.0,42,435.079989
-5.0,43,437.392126
-5.0,41,439.638178
-5.0,42,442.011082
-5.0,40,444.223825
-5.0,40,446.351691
-5.0,40,448.759038
-5.0,40,451.077216
9.0,66,454.769271
-5.0,39,457.017714
-5.0,40,459.417593
9.0,65,463.554404
-5.0,42,466.087537
-5.0,40,468.398449
-5.0,43,470.861791
-5.0,41,473.123787
-5.0,40,475.235027
-5.0,40,477.39734
-5.0,40,479.487246
-5.0,41,481.755129
-5.0,41,484.123967
-5.0,42,486.491724
9.0,66,490.092926
-5.0,41,492.378896
-5.0,44,494.829607
-5.0,41,497.160099
-5.0,41,499.506471
-5.0,41,502.106629
9.0,67,505.849965
-5.0,41,508.130125
9.0,69,512.292305
9.0,66,516.001125
9.0,65,519.530218
9.0,66,523.031883
-5.0,41,525.176286
9.0,65,528.61234
-5.0,40,530.801676
-5.0,40,533.047468
-5.0,40,535.232435
-5.0,42,537.497667
-5.0,40,539.674984
-5.0,42,542.039767
-5.0,41,544.290097
9.0,65,548.00227
-5.0,41,550.434892
-5.0,40,552.697597
-5.0,41,555.101706
-5.0,41,557.598434
-5.0,42,559.952003
-5.0,40,562.139281
-5.0,42,564.516378
-5.0,40,566.76668
-5.0,41,569.060772
-5.0,40,571.451739
-5.0,40,573.888643
-5.0,40,576.778578
9.0,67,581.061357
-5.0,41,583.39104
-5.0,42,585.805803
-5.0,40,588.361925
9.0,69,592.812892
-5.0,40,595.158118
-5.0,40,597.550317
-5.0,41,600.061987
-5.0,41,602.326352
-5.0,43,604.729752
-5.0,40,607.199668
9.0,65,611.005664
-5.0,42,613.370263
-5.0,41,615.660036
9.0,68,619.90217
9.0,70,624.543133
-5.0,41,627.049823
-5.0,41,629.627497
-5.0,41,632.107275
-5.0,43,634.848312
9.0,67,639.22365
9.0,65,643.237901
-5.0,40,645.621413
-5.0,40,647.864042
-5.0,41,650.261553
-5.0,41,652.448192
-5.0,40,654.629462
-5.0,40,656.884164
9.0,67,660.721376
-5.0,40,662.987974
-5.0,41,665.633169
-5.0,40,667.82021
-5.0,40,670.014152
-5.0,41,672.327433
-5.0,50,675.08379
-5.0,41,677.542921
-5.0,40,679.961606
9.0,66,683.733081
-5.0,41,686.025567
-5.0,40,688.20307
