# {"t_start": 1561978471.0711694, "env_id": "colorswitch-v0"} 
r,l,t
-6.0,70,5.956685
9.0,66,9.470646
-5.0,39,11.566283
9.0,66,15.025538
-5.0,39,17.090586
-5.0,39,19.15442
-5.0,40,21.271333
-5.0,41,23.454592
-5.0,44,25.809883
-5.0,40,27.913947
-5.0,40,30.072119
9.0,67,33.610883
-5.0,42,35.812773
-5.0,41,37.961989
-5.0,40,40.156756
-5.0,41,42.282822
-5.0,41,44.434628
9.0,69,48.076135
-5.0,41,50.274212
-5.0,40,52.448409
-5.0,44,54.807955
-5.0,40,56.944857
-5.0,41,59.113317
-5.0,43,61.399649
-5.0,43,63.676005
-5.0,42,66.017209
-5.0,44,68.339296
-5.0,40,70.453691
-5.0,42,72.656143
9.0,72,76.476377
9.0,67,80.029909
-5.0,40,82.132307
-5.0,42,84.390667
-5.0,40,86.485016
-5.0,40,88.558672
-5.0,40,90.635849
-5.0,41,92.814425
9.0,69,96.479623
-5.0,42,98.717698
9.0,67,102.2297
-5.0,41,104.397863
-5.0,40,106.544782
-5.0,46,108.994416
-5.0,44,111.323277
-5.0,40,113.438877
-5.0,41,115.615673
-5.0,43,117.857739
-5.0,41,120.04908
9.0,65,123.460253
-5.0,45,125.824033
9.0,68,129.345327
-5.0,41,131.504776
9.0,69,135.150522
-5.0,40,137.262317
-5.0,41,139.458593
-5.0,42,141.679009
-5.0,41,143.811146
-5.0,41,145.96203
9.0,66,149.420446
-5.0,41,151.597167
9.0,69,155.214162
-5.0,42,157.421402
-5.0,41,159.596709
9.0,69,163.224479
-5.0,41,165.427418
9.0,72,169.216877
9.0,68,172.822667
-5.0,41,174.974973
-5.0,40,177.093854
-5.0,41,179.235846
9.0,66,182.741152
9.0,67,186.246304
-5.0,41,188.447102
-5.0,40,190.577514
-5.0,40,192.701648
-5.0,40,194.801326
-5.0,40,196.877142
-5.0,41,199.035136
-5.0,40,201.211486
-5.0,41,203.600087
9.0,66,207.115258
9.0,66,210.607351
9.0,66,214.120109
-5.0,48,216.664041
-5.0,41,218.800254
9.0,68,222.404501
-5.0,41,224.543715
9.0,66,228.043549
-5.0,44,230.408178
9.0,66,234.093032
9.0,65,237.615539
-5.0,41,239.774852
-5.0,41,241.974001
-5.0,42,244.175832
-5.0,42,246.398637
9.0,67,249.976862
-5.0,41,252.106355
-5.0,40,254.255216
-5.0,40,256.363416
-5.0,43,258.657166
9.0,66,262.179219
-5.0,46,264.617604
9.0,69,268.256797
-5.0,45,270.726332
-5.0,41,273.017427
-5.0,42,275.303282
9.0,68,278.94141
-5.0,41,281.122396
9.0,71,284.860933
-5.0,41,287.047191
9.0,67,290.652811
9.0,70,294.50371
-5.0,43,296.885575
9.0,68,300.557413
-5.0,44,302.887714
-5.0,42,305.154392
9.0,67,308.757782
-5.0,42,310.964193
-5.0,41,313.117996
-5.0,43,315.410841
-5.0,41,317.60108
-5.0,45,320.000705
-5.0,41,322.188408
9.0,65,325.621009
-5.0,40,327.862642
-5.0,40,330.081402
9.0,66,333.670637
-5.0,41,335.849556
-5.0,40,338.01378
-5.0,40,340.174026
9.0,66,344.023918
-5.0,41,346.563094
-5.0,42,348.834445
-5.0,41,351.148285
-5.0,41,353.375538
9.0,65,357.093389
-5.0,42,359.374403
-5.0,41,361.799466
9.0,64,365.469491
9.0,65,369.045038
-5.0,40,371.222277
-5.0,41,373.426268
-5.0,41,375.664193
-5.0,44,378.02914
9.0,66,381.607075
-5.0,45,383.996862
9.0,66,387.574581
-5.0,41,389.889649
-5.0,41,392.208342
-5.0,41,394.394256
-5.0,41,396.569487
9.0,67,400.145118
-5.0,41,402.448975
-5.0,42,405.134668
9.0,70,409.537671
9.0,65,413.068638
-5.0,42,415.340137
9.0,67,419.172653
-5.0,42,421.531804
-5.0,41,423.737774
-5.0,44,426.305012
-5.0,43,428.778431
-5.0,42,431.311862
-5.0,41,433.568326
-5.0,40,435.712181
-5.0,42,437.972249
9.0,66,441.672915
-5.0,40,443.866404
9.0,70,447.761311
-5.0,40,450.13504
-5.0,40,452.400656
-5.0,40,454.644031
-5.0,41,456.994992
-5.0,41,459.47057
-5.0,40,462.079867
-5.0,40,464.506958
-5.0,40,466.900871
9.0,65,470.603996
-5.0,40,472.833958
-5.0,40,474.961159
-5.0,40,477.088911
9.0,65,480.548301
-5.0,41,482.948927
9.0,65,486.57777
-5.0,40,488.749343
9.0,65,492.360605
-5.0,40,494.590044
9.0,66,498.290034
-5.0,41,500.792723
-5.0,41,503.277085
9.0,68,507.086218
-5.0,40,509.346013
