# {"t_start": 1561978471.1722121, "env_id": "colorswitch-v0"} 
r,l,t
8.0,90,6.953812
9.0,64,10.334209
-5.0,39,12.43127
9.0,64,15.771068
-5.0,39,17.855455
-5.0,40,19.955281
-5.0,39,22.025479
-5.0,40,24.157571
-5.0,40,26.268458
9.0,66,29.806286
-5.0,41,31.963058
-5.0,40,34.083827
-5.0,41,36.234963
9.0,67,39.841731
-5.0,41,41.971956
-5.0,50,44.615917
-5.0,41,46.750344
-5.0,41,48.948373
9.0,67,52.603893
-5.0,42,54.837777
-5.0,40,56.974758
-5.0,39,59.02194
-5.0,40,61.162757
-5.0,42,63.37599
-5.0,42,65.683755
-5.0,53,68.514388
9.0,70,72.195549
-5.0,43,74.494424
-5.0,44,76.785267
-5.0,47,79.279613
-5.0,41,81.446386
-5.0,43,83.75887
9.0,66,87.23575
-5.0,42,89.404881
-5.0,40,91.497103
-5.0,41,93.667098
-5.0,44,96.006568
9.0,69,99.690119
9.0,67,103.21616
-5.0,40,105.322092
-5.0,42,107.535847
-5.0,41,109.73891
-5.0,43,112.028131
-5.0,45,114.38492
-5.0,42,116.607965
9.0,72,120.420579
-5.0,41,122.596847
-5.0,41,124.745094
-5.0,47,127.208686
9.0,66,130.604291
9.0,66,134.083977
9.0,66,137.637114
9.0,70,141.327719
-5.0,40,143.424368
9.0,71,147.157251
-5.0,44,149.460918
9.0,67,152.972105
-5.0,41,155.104319
-5.0,42,157.326454
-5.0,45,159.731881
9.0,68,163.313759
-5.0,41,165.488426
-5.0,44,167.791389
-5.0,41,169.970593
9.0,71,173.682404
-5.0,41,175.859261
-5.0,42,178.072536
-5.0,42,180.288312
9.0,66,183.790924
-5.0,41,185.934109
-5.0,42,188.184228
-5.0,40,190.329628
9.0,66,193.801619
-5.0,40,195.88649
-5.0,40,197.986627
9.0,66,201.607337
-5.0,40,203.919367
-5.0,41,206.088601
9.0,65,209.498826
-5.0,41,211.68096
9.0,69,215.362667
9.0,65,218.771446
9.0,66,222.248001
-5.0,43,224.51125
-5.0,40,226.634835
-5.0,42,228.824795
9.0,66,232.505991
9.0,65,236.081529
-5.0,40,238.229259
-5.0,43,240.511788
-5.0,41,242.689014
-5.0,40,244.769049
-5.0,41,246.97759
9.0,67,250.550462
9.0,66,253.999281
-5.0,42,256.218104
-5.0,44,258.543198
-5.0,43,260.854095
-5.0,43,263.15252
-5.0,42,265.351622
9.0,75,269.319936
-5.0,44,271.823784
9.0,70,275.636214
-5.0,41,277.846055
9.0,68,281.477862
