# {"t_start": 1561978471.1283348, "env_id": "colorswitch-v0"} 
r,l,t
-6.0,74,6.143964
-5.0,42,8.368919
-5.0,39,10.415336
9.0,64,13.86072
-5.0,39,15.87122
-5.0,39,17.943097
-5.0,39,20.009021
-5.0,39,22.058422
-5.0,40,24.208775
-5.0,41,26.375907
-5.0,40,28.49531
9.0,66,31.99237
-5.0,40,34.12573
-5.0,41,36.278343
-5.0,41,38.465359
9.0,70,42.171447
-5.0,42,44.37765
-5.0,42,46.575969
-5.0,41,48.772167
9.0,67,52.382876
-5.0,45,54.809181
-5.0,41,56.998898
-5.0,42,59.209199
9.0,68,62.845083
-5.0,41,64.975095
9.0,68,68.720432
-5.0,42,70.935004
-5.0,44,73.275964
-5.0,41,75.455136
-5.0,42,77.637076
-5.0,40,79.775438
-5.0,41,81.93111
9.0,66,85.441309
-5.0,40,87.530885
-5.0,41,89.66304
-5.0,40,91.75982
-5.0,42,93.975255
-5.0,43,96.283826
-5.0,40,98.403264
-5.0,41,100.576897
-5.0,41,102.71653
9.0,67,106.282849
-5.0,42,108.493032
-5.0,43,110.78685
-5.0,42,113.033925
-5.0,40,115.102252
-5.0,42,117.332428
-5.0,43,119.626776
-5.0,41,121.807013
-5.0,41,123.954438
9.0,68,127.493163
-5.0,44,129.781127
-5.0,42,131.982192
-5.0,41,134.118911
-5.0,42,136.395069
9.0,70,140.08286
-5.0,40,142.185317
-5.0,43,144.455732
-5.0,41,146.608332
-5.0,40,148.699359
-5.0,43,150.958848
-5.0,44,153.280431
-5.0,42,155.487113
-5.0,41,157.646974
-5.0,40,159.768996
-5.0,41,161.900711
-5.0,42,164.139599
-5.0,42,166.349681
9.0,66,169.819961
-5.0,41,171.990409
-5.0,41,174.145284
-5.0,41,176.311287
-5.0,40,178.451238
-5.0,41,180.618119
-5.0,41,182.786358
-5.0,41,184.927819
-5.0,40,187.036022
9.0,66,190.575051
-5.0,41,192.755453
-5.0,40,194.856454
-5.0,40,196.952384
-5.0,40,199.074624
-5.0,41,201.297441
-5.0,41,203.652313
-5.0,40,205.793226
9.0,65,209.211098
-5.0,40,211.325268
-5.0,41,213.522911
-5.0,41,215.700724
