# {"t_start": 1561978471.1372497, "env_id": "colorswitch-v0"} 
r,l,t
-6.0,71,5.97416
-5.0,41,8.142228
-5.0,39,10.197158
9.0,65,13.693687
-5.0,39,15.682784
9.0,64,19.099117
-5.0,40,21.213327
-5.0,40,23.317754
9.0,68,26.957648
-5.0,40,29.08252
-5.0,40,31.186568
-5.0,39,33.256813
-5.0,41,35.41198
9.0,65,38.882874
9.0,75,42.855934
-5.0,44,45.178634
-5.0,42,47.378645
-5.0,40,49.533751
-5.0,40,51.639635
-5.0,44,54.048265
-5.0,41,56.257993
-5.0,40,58.377793
-5.0,40,60.470337
-5.0,40,62.629848
9.0,68,66.342209
9.0,68,69.906814
9.0,71,73.670819
-5.0,42,75.896793
-5.0,44,78.221025
-5.0,40,80.338616
-5.0,41,82.515817
-5.0,41,84.676031
-5.0,44,86.979729
9.0,66,90.417659
-5.0,42,92.614676
-5.0,40,94.766742
-5.0,40,96.886147
-5.0,41,99.075488
9.0,68,102.647573
-5.0,40,104.765907
-5.0,41,106.951261
9.0,67,110.51382
-5.0,41,112.697243
-5.0,42,114.890088
-5.0,40,117.000015
9.0,67,120.565616
-5.0,42,122.765739
-5.0,43,125.025926
-5.0,42,127.216275
9.0,67,130.717163
-5.0,40,132.816115
-5.0,40,134.902846
9.0,66,138.461985
-5.0,40,140.558787
-5.0,40,142.638363
-5.0,43,144.932616
9.0,69,148.529274
9.0,71,152.276629
9.0,69,155.916963
9.0,68,159.487374
9.0,68,163.060271
-5.0,40,165.176575
-5.0,41,167.354785
9.0,68,170.935473
-5.0,40,173.047307
-5.0,40,175.18448
-5.0,44,177.50211
9.0,66,180.966359
-5.0,39,183.054069
-5.0,40,185.151134
-5.0,40,187.248531
-5.0,41,189.481814
-5.0,40,191.571956
9.0,66,195.054402
-5.0,40,197.129632
-5.0,40,199.284523
9.0,69,203.113952
-5.0,40,205.295096
-5.0,41,207.467952
-5.0,40,209.576232
-5.0,40,211.707133
9.0,66,215.217503
9.0,67,218.745938
-5.0,41,220.893095
-5.0,41,223.069001
-5.0,42,225.299651
-5.0,41,227.450652
-5.0,42,229.655171
-5.0,39,231.846794
-5.0,41,234.133193
-5.0,40,236.311172
9.0,65,239.770396
9.0,66,243.307053
-5.0,42,245.503553
-5.0,41,247.677759
-5.0,42,249.922751
9.0,67,253.453602
-5.0,41,255.640699
-5.0,41,257.820284
-5.0,41,259.989845
-5.0,42,262.250326
-5.0,41,264.395682
-5.0,46,266.786208
9.0,73,270.789722
-5.0,41,273.067758
