# {"t_start": 1561978471.114847, "env_id": "colorswitch-v0"} 
r,l,t
-6.0,56,5.206111
9.0,68,8.799042
-5.0,41,10.984554
-5.0,40,13.111954
9.0,64,16.44646
9.0,64,19.840924
-5.0,40,21.966545
-5.0,41,24.149148
9.0,66,27.649083
-5.0,40,29.773154
9.0,66,33.280568
9.0,67,36.825492
-5.0,40,38.969591
-5.0,42,41.180419
-5.0,42,43.42775
-5.0,42,45.593841
-5.0,42,47.840708
-5.0,42,50.070866
-5.0,41,52.289965
-5.0,41,54.510691
9.0,69,58.184848
9.0,67,61.738147
-5.0,43,64.014272
-5.0,47,66.627807
9.0,73,70.489538
-5.0,47,72.9652
-5.0,42,75.186357
-5.0,42,77.354649
9.0,70,81.078157
-5.0,39,83.160345
-5.0,42,85.400917
-5.0,40,87.497544
-5.0,40,89.559774
-5.0,40,91.657315
-5.0,40,93.797127
-5.0,41,95.96953
-5.0,40,98.080527
-5.0,40,100.224202
-5.0,40,102.310761
-5.0,41,104.452711
9.0,70,108.189614
-5.0,41,110.353291
-5.0,42,112.618485
-5.0,42,114.788698
-5.0,41,116.971736
-5.0,41,119.131749
-5.0,42,121.380213
9.0,68,124.935922
9.0,66,128.373441
-5.0,43,130.599351
-5.0,40,132.710898
9.0,67,136.294773
-5.0,40,138.422532
-5.0,42,140.648705
9.0,68,144.225228
-5.0,42,146.415802
-5.0,40,148.507339
-5.0,45,150.862602
-5.0,41,153.005651
-5.0,44,155.36204
9.0,70,159.032678
-5.0,40,161.123825
9.0,69,164.78435
9.0,68,168.373162
-5.0,42,170.59499
-5.0,40,172.712368
-5.0,44,175.062776
-5.0,40,177.170852
-5.0,40,179.248307
-5.0,40,181.393712
-5.0,42,183.591671
9.0,68,187.1728
-5.0,40,189.354582
-5.0,41,191.498264
-5.0,40,193.590763
-5.0,41,195.727956
-5.0,41,197.864372
-5.0,42,200.098352
-5.0,40,202.441956
9.0,67,206.078526
9.0,65,209.499687
-5.0,41,211.677238
-5.0,40,213.792408
-5.0,41,215.989663
9.0,66,219.429707
9.0,68,223.048171
-5.0,40,225.134278
-5.0,42,227.36359
9.0,69,231.08149
-5.0,41,233.389782
9.0,66,236.990523
-5.0,41,239.150855
-5.0,40,241.309631
-5.0,41,243.474484
-5.0,41,245.638259
-5.0,41,247.817156
-5.0,40,249.950132
-5.0,40,252.025775
-5.0,40,254.174103
-5.0,44,256.487801
-5.0,43,258.7598
-5.0,43,261.070576
-5.0,41,263.245313
-5.0,44,265.580456
-5.0,46,268.008135
9.0,68,271.763673
-5.0,42,274.101323
-5.0,42,276.352429
-5.0,43,278.669027
9.0,66,282.149555
9.0,66,285.603327
-5.0,41,287.781434
-5.0,40,289.929503
-5.0,40,292.147199
-5.0,41,294.406636
-5.0,43,296.784235
-5.0,41,298.998184
9.0,68,302.64087
-5.0,41,304.852935
-5.0,42,307.098836
-5.0,41,309.291217
-5.0,41,311.456251
-5.0,41,313.617187
9.0,70,317.328153
-5.0,41,319.489547
-5.0,41,321.710938
-5.0,40,323.821693
9.0,67,327.512897
9.0,67,331.208964
-5.0,40,333.364886
9.0,68,337.010586
-5.0,40,339.151324
-5.0,40,341.3737
-5.0,40,343.750147
-5.0,40,346.198305
-5.0,40,348.419686
-5.0,43,350.841995
9.0,66,354.571948
-5.0,40,356.787411
9.0,66,360.477111
9.0,66,364.26936
-5.0,41,366.582235
9.0,66,370.190543
9.0,65,373.724285
-5.0,41,375.953229
-5.0,42,378.22188
-5.0,40,380.375309
-5.0,41,382.578266
-5.0,41,384.768513
-5.0,43,387.091732
-5.0,42,389.443525
-5.0,42,391.817053
-5.0,42,394.080622
-5.0,41,396.256411
-5.0,42,398.460023
9.0,71,402.416739
-5.0,43,405.184329
-5.0,41,407.868185
9.0,67,411.597237
-5.0,42,413.903081
-5.0,40,416.079528
9.0,65,419.798011
-5.0,42,422.117329
9.0,69,426.071151
-5.0,42,428.46482
-5.0,40,430.910048
-5.0,41,433.147954
9.0,68,436.79223
9.0,66,440.425018
-5.0,42,442.73046
9.0,66,446.342531
9.0,67,450.331357
9.0,66,454.034159
-5.0,41,456.382555
-5.0,40,458.746173
-5.0,40,461.375392
-5.0,40,463.817495
9.0,65,467.665719
-5.0,40,469.969064
-5.0,41,472.215695
-5.0,42,474.48992
-5.0,40,476.628129
9.0,65,480.069214
9.0,65,483.792462
-5.0,40,486.068114
-5.0,40,488.224232
-5.0,41,490.526399
9.0,67,494.201217
-5.0,40,496.461566
-5.0,42,498.820283
-5.0,41,501.395514
-5.0,40,503.749804
9.0,67,507.46184
-5.0,41,509.871973
-5.0,41,512.374392
-5.0,40,514.607912
-5.0,40,516.811698
-5.0,43,519.138609
-5.0,40,521.275294
-5.0,40,523.403822
-5.0,40,525.493832
-5.0,40,527.615701
9.0,66,531.193432
-5.0,40,533.415004
-5.0,41,535.650504
-5.0,42,537.924097
-5.0,40,540.11573
9.0,66,543.780817
-5.0,41,546.145227
-5.0,40,548.408247
-5.0,41,550.800966
-5.0,45,553.379815
-5.0,41,555.824479
9.0,66,559.680773
9.0,67,563.38807
9.0,65,567.066279
-5.0,40,569.282067
-5.0,42,571.805131
9.0,66,576.192181
-5.0,40,578.84909
-5.0,40,581.360462
-5.0,43,583.796148
-5.0,40,586.064652
-5.0,40,588.673537
9.0,65,592.875636
-5.0,40,595.250266
-5.0,40,597.604593
9.0,66,601.480937
-5.0,41,603.769152
-5.0,41,606.172311
-5.0,40,608.713503
9.0,67,612.408725
-5.0,41,614.763762
-5.0,42,617.098556
9.0,65,621.551771
-5.0,43,624.298287
-5.0,43,626.924854
-5.0,40,629.416059
9.0,66,633.440312
-5.0,40,636.095556
-5.0,40,638.665842
-5.0,40,641.227334
-5.0,40,643.67251
-5.0,41,646.062121
-5.0,42,648.438869
-5.0,39,650.699399
-5.0,41,652.872377
9.0,65,656.471919
-5.0,40,658.740834
-5.0,41,661.135458
-5.0,42,663.544862
-5.0,41,666.108556
-5.0,41,668.374084
-5.0,41,670.620411
-5.0,45,673.102063
-5.0,42,675.47006
-5.0,43,678.127718
9.0,66,681.956831
-5.0,42,684.315378
9.0,66,687.99514
-5.0,40,690.120585
-5.0,41,692.565127
-5.0,40,694.862267
-5.0,40,697.52333
-5.0,40,699.957128
-5.0,41,702.165389
-5.0,41,704.419355
-5.0,41,706.627211
-5.0,40,708.776978
-5.0,42,711.027958
-5.0,41,713.188594
9.0,65,716.825194
9.0,67,720.480146
9.0,67,724.125453
-5.0,40,726.240814
-5.0,41,728.469251
-5.0,45,730.833951
9.0,67,734.370419
-5.0,42,736.578918
9.0,68,740.204549
-5.0,41,742.441622
-5.0,42,744.700016
-5.0,40,746.890031
9.0,68,750.527776
9.0,67,754.184229
9.0,66,757.63585
-5.0,41,759.837885
-5.0,41,762.036039
9.0,67,765.549311
-5.0,41,767.726231
-5.0,42,770.002732
9.0,67,773.763145
-5.0,40,775.984278
-5.0,41,778.186821
-5.0,42,780.443011
-5.0,41,782.69493
-5.0,40,784.867379
-5.0,41,787.058648
9.0,68,790.708367
-5.0,41,792.913525
-5.0,40,795.180356
9.0,66,798.97149
-5.0,41,801.28715
9.0,66,804.905301
9.0,67,808.636811
-5.0,41,810.898036
9.0,66,814.626795
-5.0,40,816.858287
-5.0,42,819.345256
-5.0,41,821.698435
-5.0,40,824.289498
9.0,65,828.247484
-5.0,40,830.707705
-5.0,40,833.33507
-5.0,40,836.017546
-5.0,40,838.624897
-5.0,40,840.97271
-5.0,40,843.409494
9.0,64,847.384334
-5.0,40,849.542286
-5.0,40,851.649939
-5.0,41,853.968771
-5.0,41,856.470829
-5.0,40,858.558847
-5.0,40,860.736187
9.0,65,864.484646
-5.0,40,867.081034
-5.0,40,869.593476
-5.0,40,871.914042
9.0,66,875.824683
-5.0,41,878.130648
-5.0,41,880.634613
-5.0,40,882.950653
-5.0,40,885.233151
-5.0,41,888.114053
9.0,68,892.617718
9.0,67,896.586548
-5.0,41,898.932297
-5.0,41,901.323076
-5.0,41,903.730869
-5.0,41,906.107269
-5.0,42,908.620846
-5.0,43,911.239827
-5.0,42,914.508416
-5.0,41,916.925115
-5.0,42,919.554039
9.0,71,923.707906
-5.0,41,926.384201
-5.0,41,929.220601
-5.0,41,931.816671
-5.0,41,934.352803
-5.0,40,936.702929
-5.0,40,938.952348
9.0,66,942.597935
9.0,66,946.345137
-5.0,40,948.796691
-5.0,42,951.396927
-5.0,42,953.920377
-5.0,42,956.342373
9.0,66,960.25437
-5.0,41,962.785975
-5.0,42,965.15859
-5.0,40,967.484535
-5.0,41,969.94483
-5.0,41,972.263172
9.0,66,976.200163
-5.0,40,978.789391
-5.0,42,981.555796
-5.0,43,984.602592
-5.0,41,987.382984
-5.0,40,990.002657
9.0,65,994.275564
-5.0,41,996.822831
9.0,65,1001.101961
-5.0,41,1003.650473
-5.0,41,1006.141949
-5.0,41,1008.462038
-5.0,44,1011.060125
-5.0,41,1013.53572
-5.0,42,1015.875241
-5.0,40,1018.166744
-5.0,40,1020.428835
