# {"t_start": 1561978471.1283724, "env_id": "colorswitch-v0"} 
r,l,t
8.0,92,7.102677
9.0,65,10.560229
-5.0,39,12.658455
9.0,64,15.964298
-5.0,39,18.047961
9.0,65,21.499023
-5.0,40,23.636836
-5.0,40,25.760178
-5.0,40,27.859962
-5.0,40,30.029638
-5.0,40,32.114508
9.0,66,35.592582
9.0,68,39.230771
-5.0,42,41.429954
-5.0,42,43.683766
-5.0,42,45.860066
9.0,67,49.428967
9.0,71,53.278867
9.0,67,56.843861
-5.0,40,58.944018
-5.0,40,61.072541
9.0,69,64.709823
-5.0,42,67.070424
-5.0,44,69.421815
-5.0,42,71.620746
-5.0,41,73.791232
-5.0,41,75.945261
9.0,67,79.476509
-5.0,42,81.69479
-5.0,42,83.949106
-5.0,41,86.108421
-5.0,41,88.268325
-5.0,41,90.368686
9.0,67,93.934183
9.0,67,97.500607
-5.0,44,99.826559
-5.0,42,102.025938
-5.0,41,104.195652
-5.0,42,106.440597
-5.0,43,108.730084
-5.0,41,110.880119
-5.0,40,113.023935
-5.0,41,115.178973
-5.0,41,117.341765
-5.0,41,119.519786
-5.0,45,121.93618
-5.0,42,124.091887
-5.0,43,126.331888
-5.0,40,128.430715
9.0,66,131.876431
-5.0,40,133.947266
-5.0,40,136.07048
-5.0,44,138.46308
-5.0,40,140.573343
-5.0,40,142.632906
-5.0,43,144.964114
9.0,68,148.484575
-5.0,41,150.639221
-5.0,45,153.001332
-5.0,43,155.282051
9.0,66,158.748797
9.0,67,162.269788
-5.0,42,164.4888
-5.0,40,166.618805
9.0,67,170.17462
-5.0,40,172.266853
-5.0,40,174.390861
-5.0,41,176.519949
9.0,68,180.122671
9.0,65,183.574609
9.0,66,187.049238
9.0,66,190.586671
9.0,68,194.162631
-5.0,39,196.19409
-5.0,40,198.302681
9.0,67,201.994758
9.0,65,205.596936
-5.0,42,207.790715
-5.0,40,209.905243
-5.0,40,212.065113
-5.0,41,214.226262
-5.0,43,216.494604
9.0,68,220.089266
-5.0,41,222.222228
-5.0,41,224.36654
9.0,67,227.943593
-5.0,41,230.130518
-5.0,43,232.534079
-5.0,40,234.73638
-5.0,40,236.909133
9.0,65,240.351326
-5.0,40,242.506706
-5.0,41,244.650735
9.0,67,248.223882
-5.0,42,250.478845
-5.0,42,252.646737
-5.0,42,254.890549
-5.0,42,257.138987
9.0,67,260.667978
-5.0,45,263.068004
-5.0,42,265.297599
-5.0,43,267.537935
-5.0,42,269.824362
9.0,66,273.511708
-5.0,42,275.787665
9.0,68,279.442401
9.0,71,283.163604
-5.0,40,285.274293
-5.0,40,287.392297
-5.0,41,289.580095
-5.0,42,291.917812
-5.0,42,294.239003
-5.0,43,296.621382
9.0,68,300.25446
9.0,73,304.202044
-5.0,41,306.422825
-5.0,41,308.603135
-5.0,42,310.812351
-5.0,44,313.135167
9.0,66,316.646082
9.0,65,320.097936
-5.0,40,322.237316
9.0,66,325.768934
-5.0,41,328.043468
-5.0,41,330.29125
-5.0,40,332.501134
-5.0,42,334.736112
-5.0,41,336.937588
-5.0,42,339.211423
9.0,70,343.179268
-5.0,41,345.707884
-5.0,42,348.071491
9.0,65,351.686373
-5.0,40,353.953785
-5.0,40,356.25079
-5.0,41,358.410429
-5.0,41,360.83489
-5.0,41,363.142892
9.0,65,366.843914
-5.0,41,369.115613
-5.0,42,371.414621
-5.0,40,373.553489
-5.0,43,375.873591
-5.0,42,378.143826
-5.0,41,380.370016
