# {"t_start": 1561894077.262572, "env_id": "pixelcopter-v0"} 
r,l,t
-5.0,8,2.349708
-1.0,30,2.54823
-1.0,31,2.743286
-3.0,21,2.866705
0.0,37,3.097202
-3.0,19,3.21346
-1.0,34,3.415836
1.0,46,3.701137
2.0,50,3.999511
-2.0,28,4.163692
5.0,71,4.586415
5.0,66,4.984787
7.0,76,5.450668
-2.0,24,5.593798
9.0,85,6.103292
3.0,54,6.423082
2.0,52,6.740901
13.0,112,7.384404
2.0,49,7.699751
4.0,61,8.048972
1.0,45,8.322015
10.0,94,8.894643
4.0,63,9.273369
6.0,72,9.69989
4.0,65,10.078918
8.0,84,10.575443
9.0,87,11.073564
4.0,61,11.465999
7.0,73,11.891223
-3.0,16,11.9871
3.0,55,12.31881
8.0,85,12.831644
2.0,49,13.118363
11.0,99,13.691789
16.0,132,14.481574
6.0,68,14.880897
2.0,50,15.181125
15.0,123,15.896633
6.0,72,16.329993
4.0,60,16.687204
12.0,108,17.334817
6.0,74,17.761774
33.0,231,19.123008
54.0,348,21.163366
5.0,71,21.587251
91.0,560,24.859365
46.0,302,26.671271
45.0,299,28.429733
7.0,80,28.895138
18.0,143,29.740952
35.0,239,31.14266
6.0,72,31.562859
4.0,57,31.898921
4.0,64,32.275446
55.0,345,34.286939
19.0,148,35.163113
30.0,212,36.40797
81.0,499,39.352161
31.0,219,40.63297
107.0,650,44.484896
64.0,401,46.848629
35.0,240,48.268382
54.0,341,50.301321
29.0,197,51.474852
6.0,74,51.931727
15.0,128,52.717986
4.0,60,53.069764
28.0,201,54.245058
26.0,187,55.336445
8.0,81,55.834964
-1.0,30,56.01767
72.0,445,58.757228
45.0,302,60.551795
24.0,177,61.599682
103.0,623,65.271336
8.0,79,65.731296
51.0,324,67.729808
23.0,161,68.828228
28.0,202,70.059049
4.0,54,70.380307
36.0,245,71.938475
5.0,69,72.374878
15.0,124,73.111261
31.0,220,74.548905
16.0,130,75.347757
2.0,53,75.654378
23.0,166,76.72345
72.0,452,79.505307
31.0,212,80.823123
5.0,66,81.222683
-3.0,17,81.312846
76.0,463,84.07052
60.0,385,86.349838
14.0,117,87.039209
48.0,314,88.905229
72.0,448,91.629471
-3.0,18,91.731505
44.0,285,93.512666
95.0,583,97.124511
40.0,261,98.747712
29.0,207,100.018892
4.0,60,100.405151
45.0,296,102.269841
6.0,68,102.682838
14.0,116,103.413707
5.0,61,103.791834
117.0,693,108.042868
2.0,51,108.360035
45.0,295,110.160407
36.0,244,111.662347
86.0,535,114.998037
40.0,271,116.668466
62.0,390,119.070283
16.0,134,119.888929
56.0,357,122.111393
12.0,106,122.797774
13.0,110,123.494135
5.0,60,123.861773
16.0,131,124.644791
78.0,483,127.613573
12.0,106,128.269979
3.0,58,128.624403
18.0,137,129.481227
65.0,409,132.060344
74.0,462,135.039561
40.0,266,136.769477
5.0,66,137.238474
50.0,325,139.340429
15.0,128,140.137889
11.0,102,140.796538
53.0,337,142.917657
52.0,335,145.008392
30.0,210,146.319509
30.0,204,147.581167
141.0,837,152.773344
12.0,106,153.417418
27.0,192,154.628689
49.0,314,156.554901
13.0,110,157.249806
-2.0,24,157.396062
64.0,402,159.881405
26.0,189,161.035281
18.0,139,161.90311
177.0,1040,168.308736
86.0,527,171.569052
86.0,527,174.882929
-2.0,24,175.038673
32.0,218,176.392463
170.0,1003,182.644984
91.0,558,186.102573
113.0,673,190.271856
5.0,68,190.695116
24.0,178,191.773441
2.0,49,192.103206
68.0,426,194.742974
119.0,713,199.200768
2.0,48,199.50427
41.0,272,201.197677
79.0,491,204.206282
41.0,269,205.858314
44.0,286,207.672473
4.0,62,208.061278
30.0,209,209.335494
18.0,141,210.221766
31.0,211,211.519629
43.0,287,213.28892
26.0,183,214.419795
73.0,453,217.189237
5.0,66,217.616702
146.0,867,223.07582
22.0,162,224.073852
7.0,77,224.560768
184.0,1084,231.28415
120.0,725,235.774101
3.0,55,236.104784
163.0,965,242.133218
121.0,724,246.641619
12.0,108,247.307349
26.0,186,248.468328
-2.0,24,248.615822
