# {"t_start": 1561894077.258357, "env_id": "pixelcopter-v0"} 
r,l,t
-5.0,6,2.342033
-5.0,7,2.39009
-5.0,8,2.44633
-5.0,5,2.477126
-5.0,6,2.514495
-4.0,10,2.580323
-5.0,5,2.611711
-4.0,12,2.680693
-4.0,11,2.752397
-3.0,20,2.869581
4.0,60,3.235497
-1.0,34,3.444978
-2.0,24,3.589542
2.0,51,3.894982
4.0,61,4.262169
0.0,35,4.467621
2.0,52,4.781314
7.0,78,5.245532
10.0,93,5.813747
3.0,56,6.150809
3.0,57,6.49871
3.0,58,6.839282
6.0,72,7.262583
4.0,64,7.65364
9.0,86,8.167436
3.0,50,8.479339
12.0,107,9.109205
14.0,117,9.79848
46.0,302,11.604826
-3.0,16,11.699233
45.0,293,13.434606
30.0,215,14.709683
31.0,211,15.94555
11.0,101,16.547959
3.0,54,16.872074
13.0,115,17.554678
10.0,96,18.112032
1.0,46,18.373956
15.0,128,19.144379
19.0,147,19.991174
26.0,186,21.080587
5.0,71,21.518378
7.0,82,21.992863
7.0,79,22.468938
48.0,309,24.261558
5.0,60,24.616279
26.0,188,25.721395
26.0,190,26.86606
12.0,105,27.478698
13.0,112,28.158679
7.0,80,28.621267
72.0,449,31.243549
18.0,141,32.095263
30.0,205,33.289114
57.0,357,35.374116
4.0,61,35.729529
44.0,296,37.460779
12.0,105,38.097256
3.0,57,38.438352
88.0,532,41.547288
31.0,216,42.8163
6.0,77,43.274017
35.0,232,44.669532
2.0,49,44.95058
6.0,72,45.363108
27.0,193,46.485324
4.0,65,46.906352
5.0,62,47.277945
5.0,71,47.704944
36.0,241,49.106297
13.0,114,49.793558
6.0,72,50.235534
7.0,82,50.73796
6.0,75,51.1693
2.0,47,51.449784
15.0,126,52.214333
19.0,150,53.127065
16.0,129,53.885064
4.0,60,54.237914
15.0,116,54.905708
19.0,151,55.814432
2.0,47,56.100073
12.0,108,56.76797
11.0,99,57.408664
62.0,391,59.737155
7.0,84,60.257491
80.0,495,63.196904
15.0,125,63.920512
11.0,101,64.501369
4.0,60,64.861767
14.0,118,65.554052
42.0,274,67.166789
16.0,123,67.997333
8.0,83,68.587479
34.0,230,70.003707
3.0,55,70.336806
-2.0,28,70.510095
2.0,51,70.84234
7.0,79,71.339715
7.0,82,71.861922
7.0,79,72.364426
13.0,105,72.989898
14.0,117,73.661707
48.0,315,75.694522
4.0,63,76.12408
6.0,74,76.583471
14.0,120,77.348896
30.0,210,78.585297
57.0,367,80.89663
55.0,347,82.963316
-3.0,17,83.065034
6.0,72,83.498685
3.0,58,83.845013
4.0,61,84.191753
25.0,184,85.232631
127.0,762,89.782954
67.0,414,92.356428
97.0,592,96.026169
27.0,191,97.211212
6.0,68,97.629269
59.0,379,99.981983
51.0,328,102.04147
14.0,121,102.799361
4.0,61,103.183682
41.0,273,104.844656
28.0,203,106.090632
3.0,57,106.435811
67.0,424,109.064785
4.0,60,109.42484
10.0,95,110.004238
74.0,457,112.824762
3.0,55,113.199958
25.0,180,114.317482
5.0,71,114.749009
2.0,53,115.070342
28.0,194,116.264589
16.0,124,117.045106
44.0,290,118.82022
4.0,60,119.191378
4.0,59,119.556335
20.0,156,120.516158
7.0,82,121.026468
103.0,610,124.816074
33.0,231,126.251062
68.0,424,128.838628
2.0,48,129.137891
161.0,954,135.24059
25.0,184,136.439374
15.0,123,137.270663
30.0,212,138.635819
3.0,55,138.996355
12.0,106,139.674473
3.0,57,140.025337
6.0,74,140.511535
7.0,79,141.000522
37.0,251,142.557687
31.0,219,143.964628
2.0,50,144.272825
124.0,743,148.894036
51.0,326,150.909057
28.0,202,152.171076
28.0,200,153.387316
13.0,112,154.078882
31.0,214,155.398563
71.0,438,158.143178
14.0,121,158.875347
41.0,268,160.526126
40.0,268,162.186371
133.0,787,167.052897
70.0,431,169.675581
5.0,70,170.116925
37.0,250,171.671402
50.0,319,173.675559
133.0,803,178.70345
60.0,370,180.981502
39.0,263,182.64444
149.0,890,188.16191
159.0,939,193.991311
7.0,72,194.435044
4.0,63,194.822052
29.0,209,196.146763
17.0,137,197.00107
67.0,422,199.611585
15.0,118,200.347217
66.0,418,202.923715
154.0,913,208.589437
70.0,442,211.323734
15.0,116,212.034194
44.0,293,213.853414
30.0,205,215.106141
52.0,335,217.161266
30.0,212,218.488334
77.0,480,221.48247
17.0,133,222.339924
31.0,212,223.695696
90.0,544,227.022703
42.0,284,228.771577
84.0,524,232.058537
81.0,495,235.136914
65.0,407,237.63747
6.0,74,238.128
11.0,103,238.787091
53.0,341,240.871953
90.0,547,244.296976
38.0,252,245.882319
15.0,123,246.645831
33.0,230,248.078081
54.0,339,250.14574
64.0,400,252.646291
15.0,124,253.412401
80.0,494,256.460155
5.0,68,256.863911
276.0,1603,266.787143
17.0,133,267.617513
54.0,346,269.81794
80.0,496,272.876086
9.0,86,273.432617
187.0,1101,280.311882
52.0,326,282.342815
127.0,767,287.138736
5.0,61,287.516819
24.0,175,288.738375
3.0,56,289.165189
97.0,599,293.072152
32.0,217,294.388079
50.0,325,296.417717
16.0,130,297.186736
13.0,112,297.945117
-3.0,17,298.040199
98.0,593,301.914353
56.0,360,304.292295
30.0,204,305.613663
80.0,493,308.698679
40.0,267,310.357757
17.0,137,311.220901
54.0,350,313.404063
