# {"t_start": 1561894077.2452884, "env_id": "pixelcopter-v0"} 
r,l,t
-5.0,6,2.355047
-4.0,12,2.4369
-5.0,7,2.476696
0.0,37,2.720849
-2.0,22,2.848505
5.0,68,3.266369
7.0,80,3.751012
2.0,47,4.029808
2.0,52,4.344683
4.0,61,4.707654
6.0,72,5.137203
8.0,82,5.639554
26.0,190,6.782846
11.0,103,7.371993
11.0,99,7.978616
13.0,113,8.662041
6.0,72,9.092001
2.0,52,9.396427
7.0,82,9.885629
7.0,79,10.351433
17.0,140,11.168091
5.0,69,11.59944
3.0,57,11.934201
6.0,75,12.385365
6.0,74,12.836326
19.0,152,13.713605
2.0,47,13.977349
27.0,196,15.163966
28.0,201,16.347219
34.0,235,17.742538
2.0,49,18.031764
14.0,116,18.715281
9.0,90,19.242348
13.0,112,19.886731
7.0,82,20.379409
13.0,104,20.97844
31.0,214,22.239569
7.0,80,22.726494
3.0,55,23.040892
20.0,154,23.930274
48.0,311,25.764736
13.0,110,26.431264
66.0,417,28.896883
5.0,61,29.260489
9.0,86,29.758227
26.0,190,30.866614
6.0,74,31.301192
7.0,82,31.787182
30.0,211,33.030621
10.0,91,33.56519
0.0,39,33.783378
7.0,82,34.263007
23.0,163,35.216751
40.0,268,36.804687
3.0,55,37.122252
6.0,70,37.523593
17.0,138,38.360061
22.0,165,39.327623
5.0,66,39.714967
4.0,65,40.090854
65.0,406,42.480168
54.0,348,44.551546
6.0,70,44.954609
13.0,115,45.622918
-3.0,16,45.71231
40.0,271,47.34111
8.0,80,47.812033
49.0,313,49.640626
86.0,527,52.847927
19.0,148,53.719721
5.0,69,54.115973
4.0,61,54.475891
3.0,54,54.78248
14.0,115,55.46545
7.0,80,55.948735
5.0,69,56.359595
5.0,61,56.747212
16.0,127,57.572441
15.0,123,58.303111
15.0,124,59.039272
49.0,316,60.919338
20.0,152,61.835515
31.0,217,63.122044
42.0,272,64.721834
11.0,101,65.305726
-2.0,22,65.42828
30.0,211,66.652459
28.0,198,67.941097
3.0,52,68.301461
36.0,242,69.827696
6.0,74,70.28527
-3.0,17,70.386573
4.0,58,70.752385
6.0,70,71.217025
7.0,80,71.692698
44.0,296,73.500218
-2.0,24,73.638415
33.0,223,75.130846
27.0,191,76.307379
17.0,139,77.203811
19.0,148,78.090723
28.0,201,79.344961
36.0,242,80.82491
5.0,68,81.244659
-3.0,17,81.334554
30.0,212,82.619351
15.0,127,83.372749
5.0,61,83.729409
101.0,612,87.345292
10.0,93,87.912755
49.0,321,89.788116
71.0,440,92.524895
12.0,107,93.182768
15.0,126,93.956071
51.0,327,95.995326
53.0,338,98.065859
59.0,369,100.381813
46.0,302,102.274014
9.0,86,102.812417
30.0,212,104.119592
6.0,75,104.569136
2.0,50,104.882045
104.0,623,108.729513
52.0,326,110.709616
18.0,146,111.611454
38.0,258,113.244071
17.0,135,114.088637
31.0,217,115.40673
2.0,47,115.696883
29.0,206,116.984281
28.0,198,118.198058
17.0,140,119.05077
53.0,334,121.125923
36.0,244,122.634662
52.0,333,124.701001
4.0,65,125.106265
18.0,146,126.014421
15.0,125,126.773026
2.0,52,127.089572
4.0,63,127.474704
19.0,152,128.417245
39.0,260,130.032901
130.0,781,135.024709
16.0,133,135.900811
64.0,396,138.506976
41.0,272,140.228531
15.0,120,140.996255
302.0,1760,151.9788
16.0,130,152.767756
15.0,124,153.527948
50.0,321,155.508804
