# {"t_start": 1561894077.3015122, "env_id": "pixelcopter-v0"} 
r,l,t
-3.0,16,2.371012
-5.0,6,2.407721
-5.0,8,2.453616
-4.0,12,2.537376
0.0,36,2.759384
-3.0,20,2.878908
-1.0,30,3.063418
1.0,41,3.31565
-2.0,24,3.456708
-2.0,23,3.602528
0.0,37,3.816717
2.0,49,4.117239
-2.0,27,4.270638
-2.0,22,4.408605
11.0,97,4.983776
1.0,41,5.227998
4.0,60,5.595547
3.0,57,5.935668
3.0,58,6.29008
2.0,50,6.591999
0.0,36,6.801576
9.0,87,7.308065
45.0,298,9.103567
15.0,128,9.866715
5.0,68,10.267075
28.0,198,11.451637
-4.0,12,11.526831
7.0,77,11.974222
11.0,98,12.564545
4.0,60,12.931826
8.0,80,13.391836
13.0,112,14.044449
9.0,86,14.557459
13.0,114,15.241318
35.0,237,16.628507
69.0,433,19.190959
1.0,46,19.457585
12.0,104,20.05549
13.0,112,20.715282
9.0,86,21.232776
14.0,118,21.925029
92.0,558,25.199363
15.0,116,25.88572
117.0,705,30.049569
7.0,80,30.524104
9.0,86,31.01755
31.0,221,32.331009
9.0,87,32.838331
4.0,61,33.196358
63.0,399,35.535886
24.0,173,36.5494
29.0,205,37.735591
15.0,127,38.512702
11.0,103,39.111346
33.0,224,40.421474
27.0,192,41.557233
25.0,180,42.618739
25.0,180,43.67077
6.0,66,44.096449
21.0,155,44.991789
16.0,129,45.735855
76.0,471,48.536098
3.0,54,48.854196
31.0,218,50.167911
2.0,49,50.460902
36.0,245,51.928702
33.0,232,53.331993
67.0,421,55.818164
-1.0,29,55.987781
15.0,126,56.788264
46.0,302,58.615014
13.0,111,59.277692
3.0,55,59.606848
29.0,204,60.82568
9.0,86,61.334645
18.0,144,62.208894
3.0,55,62.537313
14.0,121,63.245255
16.0,131,64.002357
31.0,216,65.275363
5.0,71,65.684536
43.0,285,67.40526
20.0,149,68.436241
14.0,110,69.146979
-2.0,24,69.296225
15.0,122,70.025138
6.0,66,70.429013
102.0,621,74.331403
37.0,252,75.910637
18.0,144,76.826249
5.0,68,77.257162
25.0,180,78.332113
10.0,95,78.912632
-1.0,31,79.114452
4.0,60,79.501467
12.0,106,80.17958
58.0,365,82.35939
98.0,596,85.881316
14.0,116,86.57019
12.0,106,87.201026
5.0,63,87.58721
2.0,53,87.912931
84.0,508,90.952791
31.0,218,92.296137
30.0,211,93.611414
44.0,293,95.432499
44.0,296,97.256649
27.0,194,98.462223
34.0,233,99.906343
17.0,139,100.780751
4.0,60,101.154217
137.0,817,106.205101
55.0,346,108.348436
16.0,133,109.162343
2.0,48,109.444793
116.0,701,113.799346
9.0,86,114.342439
52.0,337,116.409718
3.0,57,116.763193
93.0,567,120.255243
4.0,65,120.66048
103.0,624,124.543128
5.0,68,124.956125
1.0,41,125.215976
65.0,405,127.694454
130.0,774,132.583245
31.0,210,133.883422
-2.0,22,134.029404
55.0,351,136.338683
48.0,310,138.392289
15.0,125,139.192404
8.0,83,139.724642
52.0,337,141.829146
83.0,510,145.032409
89.0,548,148.458103
15.0,126,149.246408
54.0,349,151.379768
20.0,155,152.362483
428.0,2476,167.65796
13.0,112,168.327322
124.0,747,172.961335
91.0,558,176.4759
309.0,1794,187.634315
80.0,499,190.716039
75.0,468,193.627995
10.0,91,194.196524
41.0,277,195.942376
8.0,79,196.427371
26.0,185,197.590482
35.0,240,199.071158
57.0,363,201.316677
54.0,348,203.451038
235.0,1377,211.976191
6.0,77,212.473559
71.0,436,215.146569
27.0,192,216.316935
41.0,278,218.049572
26.0,186,219.191837
12.0,105,219.849208
57.0,367,222.183535
37.0,253,223.788184
149.0,881,229.213726
29.0,204,230.513669
10.0,93,231.091132
80.0,496,234.18483
38.0,255,235.743755
38.0,254,237.302539
98.0,596,241.015986
2.0,50,241.340346
67.0,424,244.004498
40.0,271,245.695364
4.0,65,246.080501
14.0,114,246.810747
57.0,359,249.02908
40.0,270,250.68529
2.0,51,251.003848
37.0,247,252.544168
101.0,612,256.319427
83.0,512,259.475429
93.0,571,262.978907
116.0,694,267.294512
12.0,107,267.955936
13.0,115,268.704211
138.0,818,273.822177
62.0,389,276.247632
32.0,218,277.613916
89.0,549,281.040158
145.0,866,286.444252
2.0,49,286.750194
13.0,110,287.442453
31.0,216,288.958228
18.0,137,289.981823
-1.0,31,290.184422
48.0,307,292.104828
54.0,340,294.217974
-4.0,12,294.292484
32.0,226,295.666401
17.0,135,296.522211
7.0,74,296.979672
43.0,290,298.856366
163.0,967,305.186968
7.0,84,305.747363
37.0,249,307.299531
23.0,168,308.345649
55.0,347,310.50116
12.0,109,311.19509
-2.0,24,311.344863
28.0,198,312.5855
3.0,57,312.933438
40.0,270,314.605426
26.0,186,315.805669
46.0,302,317.714357
67.0,421,320.410846
5.0,71,320.912428
83.0,512,324.189017
123.0,733,328.500919
20.0,155,329.427487
29.0,207,330.672328
13.0,114,331.394241
12.0,104,332.023669
6.0,74,332.501574
102.0,617,336.38061
41.0,268,337.990903
69.0,430,340.637542
0.0,36,340.857296
18.0,140,341.691691
144.0,855,346.649411
38.0,253,348.128032
70.0,434,350.686244
