# {"t_start": 1561894077.2460282, "env_id": "pixelcopter-v0"} 
r,l,t
-4.0,14,2.407272
-4.0,14,2.499127
-5.0,5,2.531382
-5.0,6,2.570043
-2.0,27,2.746507
-2.0,24,2.881863
-2.0,24,3.034008
2.0,52,3.356994
10.0,94,3.911855
3.0,56,4.258728
13.0,113,4.925309
5.0,69,5.338873
8.0,80,5.825981
4.0,65,6.215771
-2.0,24,6.366498
7.0,72,6.794129
3.0,54,7.105144
6.0,68,7.53203
2.0,47,7.803957
6.0,75,8.244545
2.0,49,8.552824
5.0,67,8.944738
3.0,56,9.275493
5.0,68,9.688017
13.0,113,10.351087
3.0,55,10.67279
9.0,86,11.173126
13.0,112,11.856031
6.0,75,12.306463
-4.0,13,12.384672
5.0,68,12.794205
4.0,61,13.156104
1.0,46,13.421946
6.0,75,13.853014
4.0,55,14.180225
13.0,115,14.869671
27.0,194,16.010199
6.0,73,16.447029
6.0,75,16.894154
17.0,140,17.720854
18.0,141,18.537428
25.0,179,19.59837
16.0,132,20.378697
2.0,50,20.670719
5.0,66,21.052594
27.0,194,22.197877
6.0,75,22.658138
7.0,80,23.113344
64.0,405,25.482604
5.0,68,25.884088
26.0,187,27.008522
31.0,219,28.305571
124.0,746,32.690211
3.0,57,33.02108
13.0,115,33.685673
16.0,131,34.448559
16.0,130,35.211613
66.0,418,37.665628
7.0,82,38.164933
16.0,130,38.92587
4.0,62,39.297476
3.0,58,39.627772
6.0,74,40.064037
5.0,66,40.447434
72.0,454,43.112725
12.0,105,43.734308
29.0,204,44.958959
8.0,80,45.420852
-3.0,17,45.513119
49.0,316,47.412841
52.0,337,49.379995
28.0,198,50.596829
6.0,77,51.055055
18.0,141,51.885783
24.0,177,52.967628
30.0,213,54.226573
39.0,263,55.785607
-3.0,18,55.88554
55.0,354,58.069542
14.0,118,58.794516
6.0,75,59.229956
8.0,80,59.708157
25.0,173,60.736745
6.0,67,61.151398
65.0,412,63.584309
31.0,211,64.817756
40.0,266,66.365718
6.0,74,66.800301
5.0,68,67.219941
20.0,151,68.25928
13.0,112,68.998428
-1.0,31,69.20159
13.0,115,69.879901
7.0,74,70.33162
5.0,60,70.709631
14.0,111,71.425393
4.0,65,71.836972
56.0,353,73.97886
30.0,209,75.364235
29.0,204,76.641286
88.0,539,80.005673
43.0,286,81.690475
12.0,104,82.323284
13.0,109,82.979406
33.0,223,84.291583
12.0,105,84.883099
37.0,252,86.406199
7.0,76,86.872682
29.0,208,88.110565
14.0,118,88.796182
44.0,290,90.538001
35.0,236,91.987992
86.0,528,95.273033
13.0,110,95.964275
17.0,136,96.800954
5.0,66,97.215296
4.0,60,97.580323
33.0,228,99.001718
10.0,93,99.564146
47.0,307,101.494613
2.0,52,101.823848
4.0,61,102.206691
16.0,124,102.973119
2.0,48,103.281964
27.0,194,104.45972
19.0,147,105.371553
8.0,83,105.873478
17.0,137,106.709676
27.0,188,107.875706
21.0,165,108.893246
3.0,55,109.230531
14.0,120,109.961313
67.0,419,112.542927
39.0,260,114.190793
106.0,637,118.121393
27.0,195,119.31354
27.0,196,120.524499
51.0,328,122.546285
87.0,532,125.862479
36.0,246,127.36154
4.0,64,127.754349
42.0,272,129.447388
3.0,57,129.801832
64.0,402,132.361804
13.0,110,133.057656
33.0,223,134.46523
61.0,389,137.038049
7.0,79,137.593062
109.0,653,141.72568
50.0,325,143.79908
9.0,85,144.315037
31.0,216,145.659683
4.0,62,146.025937
149.0,887,151.557284
4.0,65,151.965199
50.0,320,153.924849
39.0,260,155.526525
51.0,328,157.571797
16.0,129,158.376225
3.0,54,158.708837
8.0,80,159.197143
-3.0,18,159.313497
41.0,268,160.960353
7.0,74,161.415076
51.0,327,163.428695
61.0,383,165.782895
3.0,58,166.13987
-3.0,18,166.246211
51.0,327,168.284208
25.0,180,169.373056
12.0,105,170.031739
49.0,322,172.039543
71.0,433,174.771878
12.0,106,175.435197
9.0,86,175.945143
64.0,403,178.485625
42.0,284,180.238902
27.0,194,181.425603
7.0,74,181.881941
30.0,205,183.191149
16.0,130,183.978255
42.0,280,185.718571
96.0,589,189.382318
35.0,241,190.864787
4.0,61,191.239836
4.0,61,191.613626
29.0,209,192.940087
2.0,50,193.247276
15.0,124,194.013664
25.0,180,195.141488
52.0,335,197.247769
155.0,916,202.900228
28.0,199,204.129143
159.0,939,209.962458
32.0,221,211.32697
6.0,74,211.777762
11.0,99,212.396711
12.0,106,213.045152
89.0,540,216.358707
15.0,124,217.129566
18.0,145,218.034207
2.0,49,218.333312
42.0,281,220.078436
7.0,80,220.583757
94.0,568,224.179932
3.0,58,224.546904
110.0,668,228.631167
28.0,199,229.924492
29.0,199,231.150117
130.0,773,235.943682
42.0,275,237.632283
4.0,65,238.061811
40.0,266,239.710062
80.0,498,242.849872
19.0,146,243.749935
11.0,99,244.34452
7.0,84,244.881553
42.0,276,246.59749
212.0,1244,254.300349
42.0,284,256.050946
18.0,142,256.907788
9.0,86,257.459254
4.0,54,257.786199
194.0,1141,264.83191
16.0,132,265.629247
51.0,326,267.673535
26.0,186,268.853931
61.0,380,271.226063
172.0,1019,277.603267
100.0,604,281.369525
6.0,74,281.825787
52.0,332,283.91207
92.0,564,287.430928
-1.0,29,287.631049
13.0,115,288.443828
27.0,191,289.848385
63.0,390,292.313371
41.0,277,294.008875
17.0,134,294.841412
81.0,501,297.994945
3.0,53,298.323069
15.0,127,299.137585
87.0,534,302.627877
130.0,773,307.657702
61.0,386,310.022199
10.0,93,310.611124
50.0,320,312.630697
13.0,110,313.311849
7.0,84,313.816271
21.0,154,314.778897
31.0,217,316.19829
26.0,188,317.406155
72.0,444,320.204657
14.0,119,321.022345
10.0,93,321.613197
70.0,430,324.342847
66.0,414,326.827762
15.0,126,327.548452
22.0,165,328.493471
58.0,367,330.695012
92.0,564,334.199431
4.0,60,334.570999
341.0,1975,346.450658
93.0,568,349.755375
96.0,582,353.186865
59.0,371,355.356406
66.0,416,357.823207
2.0,47,358.09479
2.0,51,358.392345
25.0,180,359.548651
81.0,495,362.60678
87.0,532,365.770969
98.0,600,369.257331
18.0,144,370.084247
167.0,984,376.237488
71.0,440,378.998678
121.0,727,383.313036
29.0,199,384.466627
123.0,737,388.805719
5.0,66,389.193241
7.0,73,389.644155
69.0,425,392.164274
27.0,186,393.344369
30.0,209,394.642127
2.0,52,394.987207
64.0,396,397.304936
28.0,200,398.452201
172.0,1015,404.836513
20.0,156,405.830725
108.0,651,412.836017
45.0,292,416.384028
9.0,86,417.407621
79.0,483,423.8503
148.0,879,435.876321
38.0,256,439.285843
7.0,79,440.355837
31.0,212,443.259502
6.0,69,444.202741
126.0,758,454.544771
64.0,405,460.070543
47.0,309,464.177502
15.0,124,465.917934
29.0,199,468.784227
29.0,207,472.773791
46.0,301,477.623863
26.0,186,480.572645
59.0,368,485.842281
399.0,2300,503.13718
