# {"t_start": 1561894077.2890306, "env_id": "pixelcopter-v0"} 
r,l,t
-5.0,8,2.323147
-5.0,8,2.383816
-4.0,12,2.457683
-5.0,9,2.518096
-5.0,7,2.559453
-4.0,15,2.650759
-4.0,10,2.716341
-1.0,33,2.916629
-3.0,18,3.025057
-2.0,22,3.159999
0.0,36,3.381444
-2.0,22,3.505512
1.0,43,3.770316
3.0,55,4.102955
-4.0,10,4.163924
19.0,142,5.005204
14.0,116,5.717496
2.0,50,6.011983
0.0,35,6.227387
20.0,157,7.14967
5.0,69,7.581758
41.0,274,9.215273
10.0,93,9.763999
6.0,72,10.19422
3.0,54,10.503498
11.0,103,11.100426
5.0,66,11.521514
7.0,79,11.986094
6.0,75,12.430744
6.0,77,12.900537
2.0,52,13.208611
27.0,193,14.345718
3.0,56,14.679839
7.0,84,15.16672
18.0,142,16.000445
3.0,57,16.342043
17.0,140,17.170944
11.0,99,17.760859
17.0,137,18.551733
5.0,64,18.943007
5.0,71,19.358212
5.0,71,19.774017
34.0,229,21.116841
7.0,73,21.555004
6.0,72,21.974164
17.0,135,22.771678
41.0,276,24.384762
9.0,85,24.881716
11.0,99,25.456311
46.0,300,27.242262
13.0,112,27.934652
14.0,118,28.606803
66.0,408,30.996278
-4.0,11,31.060224
23.0,167,32.06503
5.0,71,32.474922
11.0,103,33.070436
6.0,74,33.505191
26.0,186,34.578275
13.0,110,35.239426
8.0,80,35.703938
54.0,344,37.71515
28.0,193,38.874976
30.0,212,40.112084
28.0,193,41.24691
24.0,172,42.266924
93.0,567,45.609394
17.0,135,46.391181
7.0,80,46.897917
29.0,207,48.117032
120.0,716,52.40324
8.0,82,52.909993
11.0,102,53.508775
28.0,192,54.622721
2.0,50,54.91178
16.0,134,55.725886
16.0,134,56.516991
44.0,295,58.367676
13.0,110,59.0237
15.0,125,59.760758
11.0,101,60.374305
5.0,64,60.747353
25.0,181,61.833004
7.0,82,62.340503
31.0,214,63.578605
58.0,374,65.764084
8.0,79,66.234126
41.0,270,67.930579
5.0,64,68.383437
4.0,62,68.803839
13.0,112,69.489385
97.0,595,73.16425
31.0,215,74.587235
1.0,46,74.884378
11.0,98,75.439709
95.0,580,79.039733
21.0,159,80.073359
-2.0,24,80.227813
4.0,63,80.594196
31.0,216,81.86793
86.0,529,84.974897
30.0,215,86.291411
38.0,258,87.833873
92.0,563,91.205083
5.0,68,91.620297
22.0,162,92.641354
6.0,74,93.094061
25.0,180,94.22067
68.0,421,96.827973
6.0,74,97.283604
-2.0,22,97.413313
11.0,103,98.041368
23.0,168,99.095629
55.0,352,101.297313
5.0,71,101.747599
89.0,539,105.072925
36.0,250,106.604431
17.0,139,107.45061
12.0,105,108.115679
11.0,103,108.75276
105.0,639,112.675992
33.0,225,114.107579
13.0,111,114.785374
70.0,433,117.472537
2.0,50,117.77957
-2.0,24,117.919339
64.0,403,120.391307
68.0,428,123.071836
32.0,223,124.447953
14.0,118,125.171428
62.0,389,127.55478
194.0,1139,134.74889
4.0,65,135.191386
37.0,248,136.801523
18.0,137,137.764438
4.0,61,138.149631
19.0,145,139.075465
51.0,327,141.123616
36.0,246,142.652531
89.0,544,146.081683
14.0,117,146.798686
46.0,298,148.662264
6.0,76,149.147925
17.0,130,149.95417
56.0,356,152.151107
25.0,181,153.252907
22.0,163,154.260493
27.0,195,155.460076
14.0,118,156.198816
13.0,110,156.897237
16.0,125,157.693327
33.0,223,159.04411
12.0,109,159.711923
23.0,168,160.753199
2.0,47,161.033902
29.0,201,162.283338
14.0,116,163.003099
25.0,184,164.129815
73.0,451,166.926853
96.0,582,170.495387
32.0,225,171.907044
6.0,68,172.335212
12.0,109,172.991807
175.0,1037,179.516177
17.0,134,180.334324
7.0,80,180.811939
28.0,200,182.059466
33.0,223,183.459199
20.0,156,184.402081
4.0,63,184.784417
31.0,212,186.127952
44.0,294,187.955475
50.0,325,189.969011
59.0,374,192.292389
19.0,148,193.222797
27.0,195,194.427171
15.0,127,195.217776
66.0,415,197.823137
3.0,58,198.198836
38.0,257,199.765654
42.0,283,201.52884
3.0,55,201.864908
33.0,226,203.248126
132.0,786,208.141783
137.0,816,213.161884
6.0,77,213.664269
36.0,251,215.18826
17.0,140,216.041908
103.0,625,219.913664
15.0,124,220.707968
11.0,101,221.333169
14.0,116,222.054696
15.0,126,222.905343
117.0,703,227.223132
49.0,315,229.181997
27.0,196,230.432906
19.0,153,231.377369
31.0,211,232.704334
146.0,869,238.085074
121.0,721,242.589689
-2.0,23,242.724682
5.0,68,243.162278
48.0,307,245.068851
69.0,432,247.75331
14.0,115,248.464959
91.0,551,251.857614
36.0,243,253.373529
24.0,175,254.454994
16.0,131,255.270402
12.0,108,255.927338
50.0,320,257.892486
81.0,506,261.02139
3.0,55,261.355883
235.0,1380,269.955057
81.0,505,273.075651
53.0,340,275.218516
48.0,311,277.178262
26.0,188,278.358085
43.0,289,280.156236
8.0,80,280.644905
50.0,323,282.657887
34.0,237,284.163528
83.0,512,287.348949
39.0,261,289.207956
6.0,75,289.770726
17.0,130,290.591702
7.0,74,291.056759
56.0,362,293.33995
35.0,243,294.81579
17.0,136,295.62958
19.0,149,296.58987
154.0,909,302.47637
9.0,86,303.027406
35.0,237,304.631702
32.0,228,306.097546
19.0,149,307.0163
90.0,547,310.423234
15.0,124,311.208579
95.0,584,314.835212
52.0,337,317.069845
66.0,414,319.622413
32.0,218,321.090939
44.0,289,322.937016
72.0,444,325.678563
3.0,55,326.004139
22.0,161,326.946969
99.0,604,330.486593
9.0,85,331.041653
13.0,112,331.731495
142.0,845,337.011905
94.0,569,340.502223
-4.0,12,340.569447
-3.0,18,340.678514
4.0,60,341.030203
25.0,179,342.089464
198.0,1158,348.818576
133.0,800,353.528453
58.0,364,355.639987
5.0,68,356.034682
8.0,80,356.520382
33.0,224,357.86432
22.0,165,358.832982
37.0,253,360.504513
7.0,73,360.950066
52.0,335,362.952926
51.0,330,364.923272
40.0,262,366.453355
28.0,198,367.600348
5.0,63,367.951877
53.0,341,369.952851
43.0,289,371.754099
58.0,369,374.051718
4.0,60,374.442089
100.0,605,378.220124
51.0,331,380.264064
3.0,55,380.591014
67.0,424,383.067685
55.0,355,385.111605
238.0,1395,393.485893
63.0,393,395.90789
9.0,86,396.404497
45.0,303,398.143811
115.0,695,402.393024
3.0,56,402.763531
162.0,961,410.957366
47.0,306,414.676255
56.0,358,419.133486
6.0,71,420.138013
67.0,422,425.570746
41.0,274,429.13247
65.0,411,435.028188
4.0,62,435.954725
17.0,138,437.890523
-3.0,18,438.127775
116.0,700,447.441393
67.0,419,453.379038
67.0,419,459.048841
113.0,677,468.225733
5.0,68,469.47968
34.0,230,473.7506
40.0,269,478.084135
7.0,76,479.286471
111.0,667,489.212349
26.0,189,491.138618
9.0,86,491.764028
66.0,414,494.326556
5.0,66,494.75054
15.0,127,495.564262
11.0,97,496.234812
84.0,520,499.647406
6.0,72,500.087972
61.0,385,502.355445
6.0,68,502.753305
29.0,205,503.939751
41.0,277,505.626272
97.0,593,509.358205
18.0,143,510.292264
132.0,794,515.382699
21.0,158,516.357515
13.0,115,517.104024
141.0,841,522.169072
2.0,53,522.494239
15.0,116,523.20855
70.0,440,525.82779
60.0,383,528.085312
143.0,848,533.040127
-4.0,10,533.096744
30.0,213,534.32513
28.0,200,535.503631
188.0,1109,542.223664
86.0,526,545.389313
52.0,336,547.58473
4.0,55,547.955895
132.0,787,552.782893
60.0,379,555.125258
17.0,135,555.891548
135.0,805,560.609772
22.0,161,561.559199
47.0,306,563.361598
136.0,811,568.101326
42.0,284,569.761516
5.0,66,570.149715
27.0,194,571.285435
132.0,785,575.87634
100.0,606,579.482063
6.0,75,579.913104
10.0,91,580.433282
87.0,530,583.535967
35.0,237,584.930971
50.0,321,587.006767
4.0,62,587.424631
103.0,617,591.170104
244.0,1427,600.288085
197.0,1161,607.515496
142.0,843,612.651911
57.0,357,614.748028
71.0,443,617.322655
69.0,419,619.735385
41.0,274,621.305265
13.0,113,621.962516
21.0,155,622.865116
3.0,58,623.206056
37.0,252,624.67721
14.0,120,625.377488
163.0,965,630.939715
50.0,318,632.749938
64.0,401,635.058215
27.0,190,636.170202
69.0,427,638.770377
193.0,1133,645.822893
12.0,109,646.530345
66.0,413,648.995491
-4.0,12,649.066353
26.0,189,650.172157
274.0,1590,659.786663
23.0,169,660.795448
28.0,203,661.98166
163.0,952,667.719408
67.0,417,670.12039
19.0,151,670.992296
24.0,178,672.029825
25.0,184,673.127762
209.0,1223,680.21302
78.0,478,682.971607
53.0,338,685.115865
2.0,52,685.446801
63.0,400,688.09768
14.0,117,688.880997
9.0,87,689.470065
45.0,296,691.302665
102.0,607,694.908474
144.0,863,700.025735
86.0,528,703.550328
6.0,69,704.019858
80.0,489,707.806457
8.0,84,708.407372
16.0,132,709.272383
8.0,80,709.836319
9.0,86,710.41282
-1.0,31,710.63737
23.0,168,711.739484
141.0,842,717.283434
111.0,667,721.432827
117.0,702,725.745188
7.0,80,726.26077
108.0,653,730.291772
102.0,615,734.061326
73.0,455,736.890459
66.0,418,739.442832
39.0,262,741.025716
7.0,80,741.494805
20.0,150,742.363325
37.0,253,743.930839
86.0,524,747.005461
38.0,256,748.589767
97.0,590,752.581082
24.0,177,753.805751
76.0,474,756.750921
85.0,522,759.853023
34.0,233,761.284374
118.0,705,765.491429
17.0,137,766.318389
123.0,731,770.923976
261.0,1523,779.912583
16.0,131,780.717621
34.0,235,782.198856
109.0,656,786.20173
