# {"t_start": 1561894077.312171, "env_id": "pixelcopter-v0"} 
r,l,t
-3.0,17,2.365709
-4.0,11,2.433519
-4.0,10,2.499973
-2.0,23,2.649913
0.0,36,2.864311
-2.0,27,3.026412
-3.0,21,3.149623
8.0,81,3.651599
0.0,37,3.871016
0.0,38,4.101927
2.0,53,4.410082
-1.0,30,4.591182
12.0,109,5.244356
6.0,78,5.723217
2.0,49,6.006227
11.0,98,6.606085
8.0,84,7.093284
9.0,89,7.642184
19.0,148,8.522888
2.0,49,8.814297
4.0,60,9.170975
3.0,55,9.497857
34.0,230,10.845878
9.0,88,11.399044
8.0,80,11.863535
16.0,129,12.640607
50.0,323,14.542606
7.0,78,15.006684
27.0,193,16.135183
89.0,542,19.348647
7.0,80,19.808418
36.0,246,21.259134
32.0,225,22.596882
7.0,79,23.047715
27.0,196,24.182005
7.0,82,24.667284
5.0,68,25.068053
69.0,437,27.661869
20.0,147,28.539096
12.0,105,29.161536
28.0,202,30.335719
11.0,98,30.910262
5.0,66,31.291243
33.0,234,32.681107
2.0,47,32.955822
7.0,80,33.415862
28.0,202,34.591739
6.0,77,35.052482
8.0,80,35.525499
7.0,74,35.958304
4.0,64,36.324021
5.0,66,36.730206
7.0,72,37.141665
13.0,115,37.821974
7.0,79,38.298012
92.0,559,41.579921
27.0,194,42.706422
28.0,202,43.940557
8.0,80,44.403184
5.0,61,44.755934
45.0,296,46.466128
6.0,72,46.940673
14.0,110,47.594491
13.0,111,48.23978
20.0,156,49.1449
87.0,536,52.380701
15.0,127,53.153941
68.0,424,55.649429
5.0,69,56.060189
20.0,155,57.062654
4.0,65,57.44816
36.0,243,58.9048
83.0,513,61.974171
1.0,44,62.234159
19.0,153,63.135938
10.0,91,63.662626
75.0,459,66.345742
1.0,45,66.603619
64.0,402,69.247942
7.0,81,69.717345
7.0,82,70.223295
15.0,122,70.996818
8.0,85,71.522262
3.0,57,71.902306
50.0,323,73.81516
28.0,199,75.17972
26.0,189,76.360658
57.0,365,78.578751
56.0,357,80.820164
8.0,80,81.292589
13.0,111,81.948358
51.0,329,83.916776
83.0,507,86.921426
104.0,628,90.668916
13.0,112,91.366663
26.0,187,92.535012
47.0,306,94.430592
52.0,333,96.486579
8.0,80,96.989225
45.0,298,98.827157
13.0,115,99.533589
70.0,435,102.268521
13.0,112,102.967415
4.0,60,103.346741
18.0,146,104.22975
2.0,47,104.511793
102.0,618,108.333044
33.0,222,109.679201
65.0,412,112.218112
5.0,71,112.657326
8.0,80,113.18725
17.0,129,113.995255
28.0,201,115.220872
1.0,46,115.503503
26.0,189,116.670516
7.0,74,117.140093
12.0,106,117.793315
83.0,512,120.940464
36.0,247,122.467593
35.0,238,123.972909
29.0,206,125.23602
114.0,689,129.475689
2.0,52,129.805408
45.0,296,131.655075
70.0,431,134.415523
46.0,298,136.391301
5.0,70,136.838852
192.0,1125,144.043272
42.0,281,145.769213
30.0,215,147.113204
29.0,206,148.397808
68.0,423,151.011837
5.0,71,151.455969
2.0,53,151.808687
3.0,54,152.127964
16.0,129,152.909369
84.0,512,156.05845
44.0,294,157.920016
29.0,208,159.190746
56.0,357,161.393011
125.0,748,165.994059
8.0,80,166.480994
125.0,752,171.131389
4.0,63,171.528529
37.0,252,173.112169
128.0,768,177.939749
169.0,990,184.069542
15.0,122,184.800006
5.0,67,185.232985
93.0,565,188.76044
2.0,48,189.047796
3.0,58,189.41941
49.0,315,191.357163
16.0,133,192.200966
65.0,407,194.717928
42.0,272,196.430466
19.0,149,197.371524
6.0,70,197.804234
10.0,92,198.38663
104.0,623,202.222042
18.0,145,203.109935
92.0,565,206.594917
43.0,287,208.408616
25.0,182,209.5264
32.0,227,210.938811
31.0,214,212.240592
33.0,227,213.673235
51.0,329,215.662136
124.0,743,220.265653
13.0,110,220.975319
30.0,211,222.318449
26.0,186,223.507971
6.0,66,223.913858
156.0,927,229.669359
18.0,145,230.5591
3.0,54,230.892824
48.0,308,232.821784
326.0,1893,244.592675
37.0,252,246.142912
-3.0,20,246.268297
-3.0,18,246.398844
92.0,560,249.841446
30.0,214,251.17632
46.0,299,253.0407
1.0,45,253.32146
95.0,578,256.868008
16.0,130,257.685137
3.0,57,258.048598
4.0,61,258.417932
80.0,497,261.464687
12.0,106,262.113305
19.0,149,263.035659
139.0,824,268.169051
