# {"t_start": 1561916900.377451, "env_id": "colorswitch-v0"} 
r,l,t
-6.0,80,6.482066
-5.0,49,9.108733
9.0,74,13.102513
-5.0,45,15.722276
-5.0,47,18.592118
-5.0,41,20.956408
9.0,71,25.80363
9.0,71,31.78289
9.0,69,36.639545
-5.0,46,39.466203
-5.0,43,42.012305
-5.0,42,44.632205
-5.0,42,47.106587
-5.0,42,49.690454
-5.0,40,52.05193
9.0,69,56.012388
-5.0,40,58.325258
-5.0,41,60.614208
-5.0,43,63.133631
-5.0,41,65.454553
-5.0,41,67.818646
9.0,69,71.785875
9.0,68,75.510744
-5.0,41,77.793138
-5.0,43,80.277001
-5.0,43,82.917005
-5.0,42,85.448735
-5.0,42,87.916763
-5.0,43,90.335171
