# {"t_start": 1561916900.3525164, "env_id": "colorswitch-v0"} 
r,l,t
-6.0,77,6.357737
-5.0,49,8.96045
-5.0,44,11.319768
-5.0,45,13.80951
-5.0,43,16.351325
-5.0,43,18.966969
9.0,67,23.038142
-5.0,47,26.457126
9.0,70,32.390686
-5.0,46,35.671113
-5.0,45,38.430172
-5.0,46,41.254369
-5.0,41,43.714087
-5.0,50,46.708375
-5.0,40,49.159776
9.0,68,53.196103
-5.0,41,55.519555
-5.0,40,57.827575
-5.0,41,60.126832
-5.0,43,62.647411
-5.0,40,64.912893
9.0,66,68.749177
-5.0,47,71.402427
-5.0,44,73.843318
-5.0,44,76.278522
9.0,68,80.108394
9.0,68,84.252223
9.0,67,88.236862
-5.0,43,90.654517
-5.0,44,93.094611
