# {"t_start": 1561916900.3030627, "env_id": "colorswitch-v0"} 
r,l,t
-6.0,61,5.53758
9.0,84,10.013868
-5.0,49,12.665725
9.0,77,17.122677
-5.0,46,19.916044
9.0,68,24.164872
-5.0,41,27.382872
9.0,73,33.651426
-5.0,46,36.542502
9.0,71,40.950642
9.0,69,45.111091
-5.0,43,47.649617
9.0,66,51.634821
-5.0,43,54.120092
-5.0,42,56.507038
-5.0,42,58.945847
-5.0,42,61.331874
-5.0,42,63.75614
-5.0,46,66.356503
-5.0,42,68.845271
-5.0,41,71.145998
-5.0,41,73.416938
-5.0,43,75.812082
-5.0,42,78.14643
-5.0,41,80.520946
-5.0,43,83.158792
-5.0,44,85.800157
-5.0,41,88.20547
-5.0,43,90.623267
-5.0,43,92.99794
