# {"t_start": 1561916900.2991476, "env_id": "colorswitch-v0"} 
r,l,t
-6.0,74,6.247031
-5.0,63,9.606095
-5.0,45,12.044967
-5.0,50,14.901046
-5.0,50,17.85612
-5.0,47,20.616493
-5.0,41,23.218734
9.0,69,28.53781
-5.0,43,32.189301
9.0,74,37.306494
-5.0,42,39.847351
-5.0,47,42.561299
-5.0,43,45.297414
-5.0,40,47.653534
9.0,67,51.704731
-5.0,41,54.073337
9.0,67,57.918569
-5.0,42,60.271097
-5.0,40,62.6243
-5.0,41,64.949564
-5.0,41,67.28585
9.0,70,71.318315
9.0,70,75.20029
-5.0,44,77.65627
-5.0,42,80.029358
9.0,68,84.150792
9.0,70,88.3372
-5.0,42,90.690642
-5.0,45,93.205444
