# {"t_start": 1561916900.3565366, "env_id": "colorswitch-v0"} 
r,l,t
-5.0,91,7.077199
9.0,72,10.939874
-5.0,51,13.747937
-5.0,44,16.32778
-5.0,46,19.132348
-5.0,42,21.552528
-5.0,41,24.268175
-5.0,43,27.724003
-5.0,42,31.310954
-5.0,42,34.580424
-5.0,44,37.366362
-5.0,44,40.048231
-5.0,41,42.403653
-5.0,43,45.137143
-5.0,40,47.485553
-5.0,41,49.986526
-5.0,40,52.369913
-5.0,42,54.770534
9.0,69,58.727497
9.0,66,62.517693
9.0,66,66.25385
-5.0,40,68.599663
-5.0,45,71.160609
-5.0,41,73.455849
-5.0,43,75.823696
9.0,67,79.601246
-5.0,42,82.09052
-5.0,43,84.761773
-5.0,41,87.127529
-5.0,42,89.528463
-5.0,45,92.056673
